"","date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","since_first"
"1715",2020-01-31,1661,79,42,"CHN",71.43,71.43,9
"1716",2020-02-01,2089,61,46,"CHN",71.43,71.43,10
"1717",2020-02-02,4739,188,102,"CHN",71.43,71.43,11
"1718",2020-02-03,3086,151,64,"CHN",71.43,71.43,12
"1719",2020-02-04,3991,229,66,"CHN",71.43,71.43,13
"1720",2020-02-05,3733,272,72,"CHN",71.43,71.43,14
"1721",2020-02-06,3147,362,70,"CHN",71.43,71.43,15
"1722",2020-02-07,3523,522,85,"CHN",71.43,71.43,16
"1723",2020-02-08,2704,597,87,"CHN",71.43,71.43,17
"1724",2020-02-09,3015,623,100,"CHN",66.67,66.67,18
"1725",2020-02-10,2525,699,107,"CHN",66.67,66.67,19
"1726",2020-02-11,2032,718,100,"CHN",66.67,66.67,20
"1727",2020-02-12,373,446,5,"CHN",66.67,66.67,21
"1728",2020-02-13,15136,1135,252,"CHN",66.67,66.67,22
"1729",2020-02-14,6463,1760,152,"CHN",66.67,66.67,23
"1730",2020-02-15,2055,1321,142,"CHN",66.67,66.67,24
"1731",2020-02-16,2100,1457,103,"CHN",66.67,66.67,25
"1732",2020-02-17,1921,1707,98,"CHN",66.67,66.67,26
"1733",2020-02-18,1777,1744,139,"CHN",66.67,66.67,27
"1734",2020-02-19,408,1756,113,"CHN",66.67,66.67,28
"1735",2020-02-20,458,2052,122,"CHN",66.67,66.67,29
"1736",2020-02-21,473,690,0,"CHN",66.67,66.67,30
"1737",2020-02-22,1451,3995,205,"CHN",66.67,66.67,31
"1738",2020-02-23,21,488,2,"CHN",66.67,66.67,32
"1739",2020-02-24,219,1828,150,"CHN",66.67,66.67,33
"1740",2020-02-25,513,2661,70,"CHN",76.19,76.19,34
"1741",2020-02-26,412,2408,52,"CHN",76.19,76.19,35
"1742",2020-02-27,434,2846,29,"CHN",76.19,76.19,36
"1743",2020-02-28,328,3399,44,"CHN",76.19,76.19,37
"1744",2020-02-29,428,2991,47,"CHN",76.19,76.19,38
"1745",2020-03-01,576,2842,35,"CHN",76.19,76.19,39
"1746",2020-03-02,204,2692,42,"CHN",76.19,76.19,40
"1747",2020-03-03,125,2596,33,"CHN",76.19,76.19,41
"1748",2020-03-04,125,2551,36,"CHN",76.19,76.19,42
"1749",2020-03-05,151,2291,32,"CHN",76.19,76.19,43
"1750",2020-03-06,153,1652,29,"CHN",76.19,76.19,44
"1751",2020-03-07,80,1595,28,"CHN",76.19,76.19,45
"1752",2020-03-08,53,1849,28,"CHN",76.19,76.19,46
"1753",2020-03-09,37,1416,23,"CHN",76.19,76.19,47
"1754",2020-03-10,27,1377,16,"CHN",76.19,76.19,48
"1755",2020-03-11,34,1463,22,"CHN",76.19,76.19,49
"1756",2020-03-12,11,1257,11,"CHN",71.43,71.43,50
"1757",2020-03-13,13,1295,8,"CHN",71.43,71.43,51
"1758",2020-03-14,32,1464,13,"CHN",71.43,71.43,52
"1759",2020-03-15,26,1357,10,"CHN",71.43,71.43,53
"1760",2020-03-16,30,893,14,"CHN",66.67,66.67,54
"1761",2020-03-17,25,888,13,"CHN",66.67,66.67,55
"1762",2020-03-18,44,957,11,"CHN",66.67,66.67,56
"1763",2020-03-19,54,780,8,"CHN",66.67,66.67,57
"1764",2020-03-20,94,731,4,"CHN",66.67,66.67,58
"1765",2020-03-21,55,591,6,"CHN",66.67,66.67,59
"1766",2020-03-22,130,505,15,"CHN",66.67,66.67,60
"1767",2020-03-23,63,452,0,"CHN",66.67,66.67,61
"1768",2020-03-24,93,466,7,"CHN",71.43,71.43,62
"1769",2020-03-25,70,493,4,"CHN",71.43,71.43,63
"1770",2020-03-26,121,408,6,"CHN",76.19,76.19,64
"1771",2020-03-27,115,539,5,"CHN",76.19,76.19,65
"1772",2020-03-28,102,380,3,"CHN",66.67,66.67,66
"1773",2020-03-29,123,482,5,"CHN",66.67,66.67,67
"1774",2020-03-30,76,341,4,"CHN",66.67,66.67,68
"1775",2020-03-31,81,283,1,"CHN",66.67,66.67,69
"1776",2020-04-01,82,199,7,"CHN",66.67,66.67,70
"1777",2020-04-02,71,160,6,"CHN",66.67,66.67,71
"1778",2020-04-03,79,195,4,"CHN",61.9,61.9,72
"1779",2020-04-04,32,186,4,"CHN",57.14,57.14,73
"1780",2020-04-05,59,261,3,"CHN",57.14,57.14,74
"1781",2020-04-06,63,103,2,"CHN",57.14,57.14,75
"1782",2020-04-07,53,100,0,"CHN",57.14,57.14,76
"1783",2020-04-08,91,157,2,"CHN",47.62,47.62,77
"1784",2020-04-09,74,112,2,"CHN",42.86,42.86,78
"1785",2020-04-10,58,112,1,"CHN",42.86,42.86,79
"1786",2020-04-11,73,86,3,"CHN",42.86,42.86,80
"1787",2020-04-12,120,79,0,"CHN",42.86,42.86,81
"1788",2020-04-13,79,83,2,"CHN",42.86,42.86,82
"1789",2020-04-14,93,161,0,"CHN",42.86,42.86,83
"1790",2020-04-15,50,111,1,"CHN",42.86,42.86,84
"1791",2020-04-16,47,90,0,"CHN",42.86,42.86,85
"1792",2020-04-17,357,-849,1290,"CHN",0,42.86,86
"1793",2020-03-06,1,0,0,"COL",16.67,16.67,1
"1794",2020-03-07,0,0,0,"COL",16.67,16.67,2
"1795",2020-03-08,0,0,0,"COL",16.67,16.67,3
"1796",2020-03-09,0,0,0,"COL",16.67,16.67,4
"1797",2020-03-10,2,0,0,"COL",16.67,16.67,5
"1798",2020-03-11,6,0,0,"COL",16.67,16.67,6
"1799",2020-03-12,0,0,0,"COL",16.67,16.67,7
"1800",2020-03-13,4,0,0,"COL",16.67,16.67,8
"1801",2020-03-14,9,0,0,"COL",16.67,16.67,9
"1802",2020-03-15,12,0,0,"COL",16.67,16.67,10
"1803",2020-03-16,20,0,0,"COL",30.95,30.95,11
"1804",2020-03-17,11,1,0,"COL",45.24,45.24,12
"1805",2020-03-18,28,0,0,"COL",45.24,45.24,13
"1806",2020-03-19,9,0,0,"COL",45.24,45.24,14
"1807",2020-03-20,26,0,0,"COL",45.24,45.24,15
"1808",2020-03-21,68,0,0,"COL",45.24,45.24,16
"1809",2020-03-22,35,2,2,"COL",45.24,45.24,17
"1810",2020-03-23,46,0,1,"COL",59.52,59.52,18
"1811",2020-03-24,101,3,0,"COL",59.52,59.52,19
"1812",2020-03-25,92,2,1,"COL",88.1,88.1,20
"1813",2020-03-26,21,0,2,"COL",88.1,88.1,21
"1814",2020-03-27,48,2,0,"COL",88.1,88.1,22
"1815",2020-03-28,69,0,0,"COL",88.1,88.1,23
"1816",2020-03-29,94,0,4,"COL",88.1,88.1,24
"1817",2020-03-30,96,5,2,"COL",88.1,88.1,25
"1818",2020-03-31,108,16,4,"COL",88.1,88.1,26
"1819",2020-04-01,159,8,1,"COL",88.1,88.1,27
"1820",2020-04-02,96,16,2,"COL",88.1,88.1,28
"1821",2020-04-03,106,0,6,"COL",88.1,88.1,29
"1822",2020-04-04,139,30,7,"COL",88.1,88.1,30
"1823",2020-04-05,79,3,3,"COL",88.1,88.1,31
"1824",2020-04-06,94,0,11,"COL",88.1,88.1,32
"1825",2020-04-07,201,12,4,"COL",88.1,88.1,33
"1826",2020-04-08,274,23,4,"COL",88.1,88.1,34
"1827",2020-04-09,169,51,15,"COL",88.1,88.1,35
"1828",2020-04-10,250,23,11,"COL",88.1,88.1,36
"1829",2020-04-11,236,17,20,"COL",88.1,88.1,37
"1830",2020-04-12,67,56,9,"COL",88.1,88.1,38
"1831",2020-04-13,76,49,3,"COL",95.24,95.24,39
"1832",2020-04-14,127,35,15,"COL",95.24,95.24,40
"1833",2020-04-15,126,98,4,"COL",95.24,95.24,41
"1834",2020-04-16,128,98,13,"COL",87.7542857142857,95.24,42
"1835",2020-04-17,206,84,9,"COL",85.7133333333333,95.24,43
"1836",2020-03-15,1,0,0,"COG",29.2514285714286,29.2514285714286,1
"1837",2020-03-16,0,0,0,"COG",34.9213333333333,34.9213333333333,2
"1838",2020-03-17,0,0,0,"COG",40.029375,40.029375,3
"1839",2020-03-18,0,0,0,"COG",47.1173684210526,47.1173684210526,4
"1840",2020-03-19,2,0,0,"COG",51.4285,51.4285,5
"1841",2020-03-20,0,0,0,"COG",51.76,51.76,6
"1842",2020-03-21,0,0,0,"COG",57.9358333333333,57.9358333333333,7
"1843",2020-03-22,0,0,0,"COG",60.1646153846154,60.1646153846154,8
"1844",2020-03-23,1,0,0,"COG",65.4757692307692,65.4757692307692,9
"1845",2020-03-24,0,0,0,"COG",69.8407407407407,69.8407407407407,10
"1846",2020-03-25,0,0,0,"COG",71.7678571428571,71.7678571428571,11
"1847",2020-03-26,0,0,0,"COG",73.3839285714286,73.3839285714286,12
"1848",2020-03-27,0,0,0,"COG",74.8296428571429,74.8296428571429,13
"1849",2020-03-28,0,0,0,"COG",75.17,75.17,14
"1850",2020-03-29,15,0,0,"COG",76.1903571428571,76.1903571428571,15
"1851",2020-03-30,0,0,0,"COG",78.1606896551724,78.1606896551724,16
"1852",2020-03-31,0,0,0,"COG",75.8825806451613,75.8825806451613,17
"1853",2020-04-01,0,0,0,"COG",76.0364516129032,76.0364516129032,18
"1854",2020-04-02,3,2,2,"COG",76.4134375,76.4134375,19
"1855",2020-04-03,0,0,0,"COG",76.9340625,76.9340625,20
"1856",2020-04-04,0,0,0,"COG",77.380625,77.380625,21
"1857",2020-04-05,23,0,3,"COG",79.0763636363636,79.0763636363636,22
"1858",2020-04-06,0,0,0,"COG",79.2927272727273,79.2927272727273,23
"1859",2020-04-07,0,0,0,"COG",78.27375,78.27375,24
"1860",2020-04-08,0,0,0,"COG",79.5384375,79.5384375,25
"1861",2020-04-09,15,3,0,"COG",79.5384375,79.5384375,26
"1862",2020-04-10,0,0,0,"COG",79.5384375,79.5384375,27
"1863",2020-04-11,0,0,0,"COG",79.5384375,79.5384375,28
"1864",2020-04-12,0,0,0,"COG",79.240625,79.869696969697,29
"1865",2020-04-13,0,0,0,"COG",81.3771428571429,80.3027272727273,30
"1866",2020-04-14,0,0,0,"COG",84.7877777777778,80.3027272727273,31
"1867",2020-04-15,57,6,0,"COG",83.5972222222222,79.6533333333333,32
"1868",2020-04-16,0,0,0,"COG",84.7976923076923,79.6533333333333,33
"1869",2020-04-17,26,0,1,"COG",76.9833333333333,79.6533333333333,34
"1870",2020-03-11,1,0,0,"COD",9.52,9.52,1
"1871",2020-03-12,0,0,0,"COD",9.52,9.52,2
"1872",2020-03-13,1,0,0,"COD",9.52,9.52,3
"1873",2020-03-14,0,0,0,"COD",9.52,9.52,4
"1874",2020-03-15,0,0,0,"COD",9.52,9.52,5
"1875",2020-03-16,0,0,0,"COD",9.52,9.52,6
"1876",2020-03-17,1,0,0,"COD",9.52,9.52,7
"1877",2020-03-18,1,0,0,"COD",19.05,19.05,8
"1878",2020-03-19,10,0,0,"COD",66.67,66.67,9
"1879",2020-03-20,4,0,0,"COD",66.67,66.67,10
"1880",2020-03-21,5,0,1,"COD",71.43,71.43,11
"1881",2020-03-22,7,0,0,"COD",76.19,76.19,12
"1882",2020-03-23,6,0,0,"COD",76.19,76.19,13
"1883",2020-03-24,9,0,1,"COD",85.71,85.71,14
"1884",2020-03-25,3,0,0,"COD",85.71,85.71,15
"1885",2020-03-26,3,0,1,"COD",85.71,85.71,16
"1886",2020-03-27,0,2,0,"COD",85.71,85.71,17
"1887",2020-03-28,14,0,3,"COD",85.71,85.71,18
"1888",2020-03-29,0,0,0,"COD",85.71,85.71,19
"1889",2020-03-30,16,0,2,"COD",85.71,85.71,20
"1890",2020-03-31,17,0,0,"COD",85.71,85.71,21
"1891",2020-04-01,11,1,1,"COD",85.71,85.71,22
"1892",2020-04-02,25,0,4,"COD",85.71,85.71,23
"1893",2020-04-03,0,0,0,"COD",85.71,85.71,24
"1894",2020-04-04,20,0,5,"COD",85.71,85.71,25
"1895",2020-04-05,0,0,0,"COD",85.71,85.71,26
"1896",2020-04-06,7,2,0,"COD",85.71,85.71,27
"1897",2020-04-07,19,4,0,"COD",85.71,85.71,28
"1898",2020-04-08,0,0,0,"COD",85.71,85.71,29
"1899",2020-04-09,0,0,0,"COD",85.71,85.71,30
"1900",2020-04-10,35,4,2,"COD",85.71,85.71,31
"1901",2020-04-11,8,3,0,"COD",85.71,85.71,32
"1902",2020-04-12,11,0,0,"COD",85.71,85.71,33
"1903",2020-04-13,1,1,0,"COD",85.71,85.71,34
"1904",2020-04-14,6,3,0,"COD",85.71,85.71,35
"1905",2020-04-15,13,1,1,"COD",85.71,85.71,36
"1906",2020-04-16,13,2,1,"COD",85.71,85.71,37
"1907",2020-04-17,20,2,1,"COD",76.9833333333333,85.71,38
"1908",2020-03-06,1,0,0,"CRI",0,0,1
"1909",2020-03-07,0,0,0,"CRI",0,0,2
"1910",2020-03-08,4,0,0,"CRI",0,0,3
"1911",2020-03-09,4,0,0,"CRI",0,0,4
"1912",2020-03-10,0,0,0,"CRI",28.57,28.57,5
"1913",2020-03-11,4,0,0,"CRI",42.86,42.86,6
"1914",2020-03-12,9,0,0,"CRI",57.14,57.14,7
"1915",2020-03-13,1,0,0,"CRI",57.14,57.14,8
"1916",2020-03-14,3,0,0,"CRI",57.14,57.14,9
"1917",2020-03-15,1,0,0,"CRI",57.14,57.14,10
"1918",2020-03-16,8,0,0,"CRI",52.38,52.38,11
"1919",2020-03-17,6,0,0,"CRI",57.14,57.14,12
"1920",2020-03-18,9,0,0,"CRI",71.43,71.43,13
"1921",2020-03-19,19,0,1,"CRI",71.43,71.43,14
"1922",2020-03-20,20,0,0,"CRI",71.43,71.43,15
"1923",2020-03-21,28,2,1,"CRI",71.43,71.43,16
"1924",2020-03-22,17,0,0,"CRI",71.43,71.43,17
"1925",2020-03-23,24,0,0,"CRI",71.43,71.43,18
"1926",2020-03-24,19,0,0,"CRI",85.71,85.71,19
"1927",2020-03-25,24,0,0,"CRI",85.71,85.71,20
"1928",2020-03-26,30,0,0,"CRI",85.71,85.71,21
"1929",2020-03-27,32,1,0,"CRI",85.71,85.71,22
"1930",2020-03-28,32,0,0,"CRI",85.71,85.71,23
"1931",2020-03-29,19,0,0,"CRI",85.71,85.71,24
"1932",2020-03-30,16,1,0,"CRI",85.71,85.71,25
"1933",2020-03-31,17,0,0,"CRI",85.71,85.71,26
"1934",2020-04-01,28,0,0,"CRI",85.71,85.71,27
"1935",2020-04-02,21,2,0,"CRI",85.71,85.71,28
"1936",2020-04-03,20,5,0,"CRI",100,100,29
"1937",2020-04-04,19,2,0,"CRI",100,100,30
"1938",2020-04-05,19,3,0,"CRI",100,100,31
"1939",2020-04-06,13,2,0,"CRI",100,100,32
"1940",2020-04-07,16,6,0,"CRI",100,100,33
"1941",2020-04-08,19,5,1,"CRI",100,100,34
"1942",2020-04-09,37,1,0,"CRI",100,100,35
"1943",2020-04-10,19,12,0,"CRI",100,100,36
"1944",2020-04-11,19,7,0,"CRI",100,100,37
"1945",2020-04-12,18,7,0,"CRI",100,100,38
"1946",2020-04-13,17,6,0,"CRI",85.71,85.71,39
"1947",2020-04-14,6,4,0,"CRI",85.71,85.71,40
"1948",2020-04-15,8,1,1,"CRI",85.71,85.71,41
"1949",2020-04-16,16,7,0,"CRI",85.71,85.71,42
"1950",2020-04-17,7,14,0,"CRI",85.71,85.71,43
"1951",2020-03-11,1,0,0,"CIV",9.524,9.524,1
"1952",2020-03-12,0,0,0,"CIV",13.334,13.334,2
"1953",2020-03-13,0,0,0,"CIV",19.0471428571429,19.0471428571429,3
"1954",2020-03-14,0,0,0,"CIV",24.6592857142857,24.6592857142857,4
"1955",2020-03-15,0,0,0,"CIV",29.2514285714286,29.2514285714286,5
"1956",2020-03-16,0,0,0,"CIV",34.9213333333333,34.9213333333333,6
"1957",2020-03-17,4,1,0,"CIV",40.029375,40.029375,7
"1958",2020-03-18,1,0,0,"CIV",47.1173684210526,47.1173684210526,8
"1959",2020-03-19,3,0,0,"CIV",51.4285,51.4285,9
"1960",2020-03-20,0,0,0,"CIV",51.76,51.76,10
"1961",2020-03-21,5,0,0,"CIV",57.9358333333333,57.9358333333333,11
"1962",2020-03-22,0,0,0,"CIV",60.1646153846154,60.1646153846154,12
"1963",2020-03-23,11,0,0,"CIV",65.4757692307692,65.4757692307692,13
"1964",2020-03-24,48,1,0,"CIV",69.8407407407407,69.8407407407407,14
"1965",2020-03-25,7,1,0,"CIV",71.7678571428571,71.7678571428571,15
"1966",2020-03-26,16,0,0,"CIV",73.3839285714286,73.3839285714286,16
"1967",2020-03-27,5,0,0,"CIV",74.8296428571429,74.8296428571429,17
"1968",2020-03-28,0,0,0,"CIV",75.17,75.17,18
"1969",2020-03-29,64,1,1,"CIV",76.1903571428571,76.1903571428571,19
"1970",2020-03-30,3,2,0,"CIV",78.1606896551724,78.1606896551724,20
"1971",2020-03-31,11,1,0,"CIV",75.8825806451613,75.8825806451613,21
"1972",2020-04-01,11,2,0,"CIV",76.0364516129032,76.0364516129032,22
"1973",2020-04-02,4,6,0,"CIV",76.4134375,76.4134375,23
"1974",2020-04-03,24,4,0,"CIV",76.9340625,76.9340625,24
"1975",2020-04-04,27,6,0,"CIV",77.380625,77.380625,25
"1976",2020-04-05,16,12,2,"CIV",79.0763636363636,79.0763636363636,26
"1977",2020-04-06,62,4,0,"CIV",79.2927272727273,79.2927272727273,27
"1978",2020-04-07,26,0,0,"CIV",78.27375,78.27375,28
"1979",2020-04-08,35,7,0,"CIV",79.5384375,79.5384375,29
"1980",2020-04-09,60,4,0,"CIV",79.5384375,79.5384375,30
"1981",2020-04-10,0,0,0,"CIV",79.5384375,79.5384375,31
"1982",2020-04-11,89,6,1,"CIV",79.5384375,79.5384375,32
"1983",2020-04-12,41,27,1,"CIV",79.240625,79.869696969697,33
"1984",2020-04-13,52,4,1,"CIV",81.3771428571429,80.3027272727273,34
"1985",2020-04-14,12,25,0,"CIV",84.7877777777778,80.3027272727273,35
"1986",2020-04-15,0,0,0,"CIV",83.5972222222222,79.6533333333333,36
"1987",2020-04-16,16,32,0,"CIV",84.7976923076923,79.6533333333333,37
"1988",2020-04-17,34,47,0,"CIV",76.9833333333333,79.6533333333333,38
"1989",2020-02-25,1,0,0,"HRV",19.05,19.05,1
"1990",2020-02-26,2,0,0,"HRV",19.05,19.05,2
"1991",2020-02-27,0,0,0,"HRV",19.05,19.05,3
"1992",2020-02-28,2,0,0,"HRV",19.05,19.05,4
"1993",2020-02-29,1,0,0,"HRV",28.57,28.57,5
"1994",2020-03-01,1,0,0,"HRV",28.57,28.57,6
"1995",2020-03-02,0,0,0,"HRV",28.57,28.57,7
"1996",2020-03-03,2,0,0,"HRV",28.57,28.57,8
"1997",2020-03-04,1,0,0,"HRV",28.57,28.57,9
"1998",2020-03-05,0,0,0,"HRV",28.57,28.57,10
"1999",2020-03-06,1,0,0,"HRV",28.57,28.57,11
"2000",2020-03-07,1,0,0,"HRV",28.57,28.57,12
"2001",2020-03-08,0,0,0,"HRV",28.57,28.57,13
"2002",2020-03-09,0,0,0,"HRV",33.33,33.33,14
"2003",2020-03-10,2,0,0,"HRV",33.33,33.33,15
"2004",2020-03-11,5,0,0,"HRV",38.1,38.1,16
"2005",2020-03-12,0,0,0,"HRV",42.86,42.86,17
"2006",2020-03-13,13,1,0,"HRV",52.38,52.38,18
"2007",2020-03-14,6,0,0,"HRV",61.9,61.9,19
"2008",2020-03-15,11,0,0,"HRV",66.67,66.67,20
"2009",2020-03-16,8,1,0,"HRV",66.67,66.67,21
"2010",2020-03-17,8,2,0,"HRV",71.43,71.43,22
"2011",2020-03-18,16,0,0,"HRV",80.95,80.95,23
"2012",2020-03-19,24,1,1,"HRV",85.71,85.71,24
"2013",2020-03-20,23,0,0,"HRV",85.71,85.71,25
"2014",2020-03-21,78,0,0,"HRV",95.24,95.24,26
"2015",2020-03-22,48,0,0,"HRV",100,100,27
"2016",2020-03-23,61,0,0,"HRV",100,100,28
"2017",2020-03-24,67,0,0,"HRV",100,100,29
"2018",2020-03-25,60,17,0,"HRV",100,100,30
"2019",2020-03-26,53,0,2,"HRV",100,100,31
"2020",2020-03-27,91,15,0,"HRV",100,100,32
"2021",2020-03-28,71,8,2,"HRV",100,100,33
"2022",2020-03-29,56,7,1,"HRV",100,100,34
"2023",2020-03-30,77,15,0,"HRV",100,100,35
"2024",2020-03-31,77,0,0,"HRV",100,100,36
"2025",2020-04-01,96,6,0,"HRV",100,100,37
"2026",2020-04-02,48,15,1,"HRV",100,100,38
"2027",2020-04-03,68,4,1,"HRV",100,100,39
"2028",2020-04-04,47,27,4,"HRV",100,100,40
"2029",2020-04-05,56,6,3,"HRV",100,100,41
"2030",2020-04-06,40,5,1,"HRV",100,100,42
"2031",2020-04-07,60,37,2,"HRV",100,100,43
"2032",2020-04-08,61,12,1,"HRV",100,100,44
"2033",2020-04-09,64,40,1,"HRV",100,100,45
"2034",2020-04-10,88,12,1,"HRV",100,100,46
"2035",2020-04-11,39,92,0,"HRV",100,100,47
"2036",2020-04-12,66,50,2,"HRV",100,100,48
"2037",2020-04-13,50,27,2,"HRV",100,100,49
"2038",2020-04-14,54,15,6,"HRV",87.2178947368421,100,50
"2039",2020-04-15,37,58,2,"HRV",86.9673684210526,100,51
"2040",2020-04-16,50,56,2,"HRV",86.395,100,52
"2041",2020-04-17,23,71,1,"HRV",92.86,100,53
"2042",2020-03-12,3,0,0,"CUB",14.29,14.29,1
"2043",2020-03-13,1,0,0,"CUB",14.29,14.29,2
"2044",2020-03-14,0,0,0,"CUB",14.29,14.29,3
"2045",2020-03-15,0,0,0,"CUB",14.29,14.29,4
"2046",2020-03-16,0,0,0,"CUB",14.29,14.29,5
"2047",2020-03-17,1,0,0,"CUB",14.29,14.29,6
"2048",2020-03-18,2,0,1,"CUB",14.29,14.29,7
"2049",2020-03-19,4,0,0,"CUB",14.29,14.29,8
"2050",2020-03-20,5,0,0,"CUB",66.67,66.67,9
"2051",2020-03-21,5,0,0,"CUB",66.67,66.67,10
"2052",2020-03-22,14,0,0,"CUB",66.67,66.67,11
"2053",2020-03-23,5,0,0,"CUB",66.67,66.67,12
"2054",2020-03-24,8,1,0,"CUB",76.19,76.19,13
"2055",2020-03-25,9,0,0,"CUB",80.95,80.95,14
"2056",2020-03-26,10,0,1,"CUB",80.95,80.95,15
"2057",2020-03-27,13,3,0,"CUB",80.95,80.95,16
"2058",2020-03-28,39,0,1,"CUB",80.95,80.95,17
"2059",2020-03-29,20,0,0,"CUB",80.95,80.95,18
"2060",2020-03-30,31,0,1,"CUB",80.95,80.95,19
"2061",2020-03-31,16,4,2,"CUB",80.95,80.95,20
"2062",2020-04-01,26,4,0,"CUB",80.95,80.95,21
"2063",2020-04-02,21,1,0,"CUB",80.95,80.95,22
"2064",2020-04-03,36,2,0,"CUB",80.95,80.95,23
"2065",2020-04-04,19,0,0,"CUB",80.95,80.95,24
"2066",2020-04-05,32,0,2,"CUB",80.95,80.95,25
"2067",2020-04-06,30,3,1,"CUB",80.95,80.95,26
"2068",2020-04-07,46,9,2,"CUB",80.95,80.95,27
"2069",2020-04-08,61,0,1,"CUB",80.95,80.95,28
"2070",2020-04-09,58,1,3,"CUB",80.95,80.95,29
"2071",2020-04-10,49,23,0,"CUB",80.95,80.95,30
"2072",2020-04-11,56,26,1,"CUB",95.24,95.24,31
"2073",2020-04-12,49,15,2,"CUB",95.24,95.24,32
"2074",2020-04-13,57,29,3,"CUB",95.24,95.24,33
"2075",2020-04-14,40,11,0,"CUB",95.24,95.24,34
"2076",2020-04-15,48,19,3,"CUB",95.24,95.24,35
"2077",2020-04-16,48,20,3,"CUB",95.24,95.24,36
"2078",2020-04-17,61,21,4,"CUB",85.7133333333333,95.24,37
"2079",2020-03-14,1,0,0,"CUW",37.7561904761905,37.7561904761905,1
"2080",2020-03-15,0,0,0,"CUW",42.2904761904762,42.2904761904762,2
"2081",2020-03-16,0,0,0,"CUW",54.5352380952381,54.5352380952381,3
"2082",2020-03-17,2,0,0,"CUW",59.4154545454545,59.4154545454545,4
"2083",2020-03-18,0,0,0,"CUW",63.3109090909091,63.3109090909091,5
"2084",2020-03-19,0,0,1,"CUW",62.4995833333333,62.4995833333333,6
"2085",2020-03-20,0,0,0,"CUW",66.865,66.865,7
"2086",2020-03-21,0,0,0,"CUW",69.2458333333333,69.2458333333333,8
"2087",2020-03-22,0,0,0,"CUW",69.6429166666667,69.6429166666667,9
"2088",2020-03-23,1,0,0,"CUW",71.238,71.238,10
"2089",2020-03-24,2,0,0,"CUW",73.714,73.714,11
"2090",2020-03-25,0,0,0,"CUW",75.9996,75.9996,12
"2091",2020-03-26,0,2,0,"CUW",76.5708,76.5708,13
"2092",2020-03-27,2,0,0,"CUW",76.5708,76.5708,14
"2093",2020-03-28,0,0,0,"CUW",77.9044,77.9044,15
"2094",2020-03-29,0,0,0,"CUW",78.0948,78.0948,16
"2095",2020-03-30,3,0,0,"CUW",79.0468,79.0468,17
"2096",2020-03-31,0,0,0,"CUW",79.2372,79.2372,18
"2097",2020-04-01,0,1,0,"CUW",80.19,80.19,19
"2098",2020-04-02,0,0,0,"CUW",80.7612,80.7612,20
"2099",2020-04-03,0,0,0,"CUW",82.0944,82.0944,21
"2100",2020-04-04,0,2,0,"CUW",82.2848,82.2848,22
"2101",2020-04-05,0,0,0,"CUW",82.0944,82.0944,23
"2102",2020-04-06,2,0,0,"CUW",82.2848,82.2848,24
"2103",2020-04-07,0,2,0,"CUW",82.4004347826087,82.4004347826087,25
"2104",2020-04-08,1,0,0,"CUW",80.9518181818182,80.9518181818182,26
"2105",2020-04-09,0,0,0,"CUW",80.0447619047619,80.0447619047619,27
"2106",2020-04-10,0,0,0,"CUW",80.7135,80.7135,28
"2107",2020-04-11,0,0,0,"CUW",81.428,81.428,29
"2108",2020-04-12,0,1,0,"CUW",81.19,81.714,30
"2109",2020-04-13,0,0,0,"CUW",80.3247368421053,80.8564,31
"2110",2020-04-14,0,2,0,"CUW",86.7335714285714,80.8564,32
"2111",2020-04-15,0,0,0,"CUW",89.523,80.8564,33
"2112",2020-04-16,0,0,0,"CUW",87.7542857142857,80.8564,34
"2113",2020-04-17,0,0,0,"CUW",85.7133333333333,80.8564,35
"2114",2020-03-09,2,0,0,"CYP",14.29,14.29,1
"2115",2020-03-10,1,0,0,"CYP",14.29,14.29,2
"2116",2020-03-11,3,0,0,"CYP",14.29,14.29,3
"2117",2020-03-12,0,0,0,"CYP",14.29,14.29,4
"2118",2020-03-13,8,0,0,"CYP",38.1,38.1,5
"2119",2020-03-14,12,0,0,"CYP",38.1,38.1,6
"2120",2020-03-15,0,0,0,"CYP",38.1,38.1,7
"2121",2020-03-16,7,0,0,"CYP",47.62,47.62,8
"2122",2020-03-17,13,0,0,"CYP",47.62,47.62,9
"2123",2020-03-18,3,0,0,"CYP",47.62,47.62,10
"2124",2020-03-19,18,0,0,"CYP",47.62,47.62,11
"2125",2020-03-20,0,0,0,"CYP",47.62,47.62,12
"2126",2020-03-21,17,0,0,"CYP",52.38,52.38,13
"2127",2020-03-22,11,3,1,"CYP",52.38,52.38,14
"2128",2020-03-23,21,0,0,"CYP",66.67,66.67,15
"2129",2020-03-24,8,0,2,"CYP",85.71,85.71,16
"2130",2020-03-25,8,0,0,"CYP",85.71,85.71,17
"2131",2020-03-26,14,1,0,"CYP",85.71,85.71,18
"2132",2020-03-27,16,11,2,"CYP",85.71,85.71,19
"2133",2020-03-28,17,0,0,"CYP",85.71,85.71,20
"2134",2020-03-29,35,0,0,"CYP",85.71,85.71,21
"2135",2020-03-30,16,7,2,"CYP",85.71,85.71,22
"2136",2020-03-31,32,1,1,"CYP",85.71,85.71,23
"2137",2020-04-01,58,5,1,"CYP",85.71,85.71,24
"2138",2020-04-02,36,0,1,"CYP",85.71,85.71,25
