,date,country,confirmed,recovered,deaths
1771,2/22/20,Bolivia,0.0,0.0,0.0
1772,2/23/20,Bolivia,0.0,0.0,0.0
1773,2/24/20,Bolivia,0.0,0.0,0.0
1774,2/25/20,Bolivia,0.0,0.0,0.0
1775,2/26/20,Bolivia,0.0,0.0,0.0
1776,2/27/20,Bolivia,0.0,0.0,0.0
1777,2/28/20,Bolivia,0.0,0.0,0.0
1778,2/29/20,Bolivia,0.0,0.0,0.0
1779,3/1/20,Bolivia,0.0,0.0,0.0
1780,3/2/20,Bolivia,0.0,0.0,0.0
1781,3/3/20,Bolivia,0.0,0.0,0.0
1782,3/4/20,Bolivia,0.0,0.0,0.0
1783,3/5/20,Bolivia,0.0,0.0,0.0
1784,3/6/20,Bolivia,0.0,0.0,0.0
1785,3/7/20,Bolivia,0.0,0.0,0.0
1786,3/8/20,Bolivia,0.0,0.0,0.0
1787,3/9/20,Bolivia,0.0,0.0,0.0
1788,3/10/20,Bolivia,0.0,0.0,0.0
1789,3/11/20,Bolivia,2.0,0.0,0.0
1790,3/12/20,Bolivia,0.0,0.0,0.0
1791,3/13/20,Bolivia,1.0,0.0,0.0
1792,3/14/20,Bolivia,7.0,0.0,0.0
1793,3/15/20,Bolivia,0.0,0.0,0.0
1794,3/16/20,Bolivia,1.0,0.0,0.0
1795,3/17/20,Bolivia,0.0,0.0,0.0
1796,3/18/20,Bolivia,1.0,0.0,0.0
1797,3/19/20,Bolivia,0.0,0.0,0.0
1798,3/20/20,Bolivia,3.0,0.0,0.0
1799,3/21/20,Bolivia,4.0,0.0,0.0
1800,3/22/20,Bolivia,5.0,0.0,0.0
1801,3/23/20,Bolivia,3.0,0.0,0.0
1802,3/24/20,Bolivia,2.0,0.0,0.0
1803,3/25/20,Bolivia,3.0,0.0,0.0
1804,3/26/20,Bolivia,11.0,0.0,0.0
1805,3/27/20,Bolivia,18.0,0.0,0.0
1806,3/28/20,Bolivia,13.0,0.0,0.0
1807,3/29/20,Bolivia,7.0,0.0,1.0
1808,3/30/20,Bolivia,16.0,0.0,3.0
1809,3/31/20,Bolivia,10.0,0.0,2.0
1810,4/1/20,Bolivia,8.0,1.0,1.0
1811,4/2/20,Bolivia,8.0,0.0,1.0
1812,4/3/20,Bolivia,9.0,0.0,1.0
1813,4/4/20,Bolivia,7.0,0.0,1.0
1814,4/5/20,Bolivia,18.0,1.0,0.0
1815,4/6/20,Bolivia,26.0,0.0,1.0
1816,4/7/20,Bolivia,11.0,0.0,3.0
1817,4/8/20,Bolivia,16.0,0.0,1.0
1818,4/9/20,Bolivia,54.0,0.0,3.0
1819,4/10/20,Bolivia,4.0,0.0,1.0
1820,4/11/20,Bolivia,7.0,0.0,1.0
1821,4/12/20,Bolivia,25.0,0.0,4.0
1822,4/13/20,Bolivia,30.0,0.0,3.0
1823,4/14/20,Bolivia,24.0,4.0,1.0
1824,4/15/20,Bolivia,43.0,1.0,0.0
1825,4/16/20,Bolivia,44.0,7.0,1.0
1826,4/17/20,Bolivia,24.0,12.0,2.0
1827,1/22/20,Bosnia and Herzegovina,0.0,0.0,0.0
1828,1/23/20,Bosnia and Herzegovina,0.0,0.0,0.0
1829,1/24/20,Bosnia and Herzegovina,0.0,0.0,0.0
1830,1/25/20,Bosnia and Herzegovina,0.0,0.0,0.0
1831,1/26/20,Bosnia and Herzegovina,0.0,0.0,0.0
1832,1/27/20,Bosnia and Herzegovina,0.0,0.0,0.0
1833,1/28/20,Bosnia and Herzegovina,0.0,0.0,0.0
1834,1/29/20,Bosnia and Herzegovina,0.0,0.0,0.0
1835,1/30/20,Bosnia and Herzegovina,0.0,0.0,0.0
1836,1/31/20,Bosnia and Herzegovina,0.0,0.0,0.0
1837,2/1/20,Bosnia and Herzegovina,0.0,0.0,0.0
1838,2/2/20,Bosnia and Herzegovina,0.0,0.0,0.0
1839,2/3/20,Bosnia and Herzegovina,0.0,0.0,0.0
1840,2/4/20,Bosnia and Herzegovina,0.0,0.0,0.0
1841,2/5/20,Bosnia and Herzegovina,0.0,0.0,0.0
1842,2/6/20,Bosnia and Herzegovina,0.0,0.0,0.0
1843,2/7/20,Bosnia and Herzegovina,0.0,0.0,0.0
1844,2/8/20,Bosnia and Herzegovina,0.0,0.0,0.0
1845,2/9/20,Bosnia and Herzegovina,0.0,0.0,0.0
1846,2/10/20,Bosnia and Herzegovina,0.0,0.0,0.0
1847,2/11/20,Bosnia and Herzegovina,0.0,0.0,0.0
1848,2/12/20,Bosnia and Herzegovina,0.0,0.0,0.0
1849,2/13/20,Bosnia and Herzegovina,0.0,0.0,0.0
1850,2/14/20,Bosnia and Herzegovina,0.0,0.0,0.0
1851,2/15/20,Bosnia and Herzegovina,0.0,0.0,0.0
1852,2/16/20,Bosnia and Herzegovina,0.0,0.0,0.0
1853,2/17/20,Bosnia and Herzegovina,0.0,0.0,0.0
1854,2/18/20,Bosnia and Herzegovina,0.0,0.0,0.0
1855,2/19/20,Bosnia and Herzegovina,0.0,0.0,0.0
1856,2/20/20,Bosnia and Herzegovina,0.0,0.0,0.0
1857,2/21/20,Bosnia and Herzegovina,0.0,0.0,0.0
1858,2/22/20,Bosnia and Herzegovina,0.0,0.0,0.0
1859,2/23/20,Bosnia and Herzegovina,0.0,0.0,0.0
1860,2/24/20,Bosnia and Herzegovina,0.0,0.0,0.0
1861,2/25/20,Bosnia and Herzegovina,0.0,0.0,0.0
1862,2/26/20,Bosnia and Herzegovina,0.0,0.0,0.0
1863,2/27/20,Bosnia and Herzegovina,0.0,0.0,0.0
1864,2/28/20,Bosnia and Herzegovina,0.0,0.0,0.0
1865,2/29/20,Bosnia and Herzegovina,0.0,0.0,0.0
1866,3/1/20,Bosnia and Herzegovina,0.0,0.0,0.0
1867,3/2/20,Bosnia and Herzegovina,0.0,0.0,0.0
1868,3/3/20,Bosnia and Herzegovina,0.0,0.0,0.0
1869,3/4/20,Bosnia and Herzegovina,0.0,0.0,0.0
1870,3/5/20,Bosnia and Herzegovina,2.0,0.0,0.0
1871,3/6/20,Bosnia and Herzegovina,0.0,0.0,0.0
1872,3/7/20,Bosnia and Herzegovina,1.0,0.0,0.0
1873,3/8/20,Bosnia and Herzegovina,0.0,0.0,0.0
1874,3/9/20,Bosnia and Herzegovina,0.0,0.0,0.0
1875,3/10/20,Bosnia and Herzegovina,2.0,0.0,0.0
1876,3/11/20,Bosnia and Herzegovina,2.0,0.0,0.0
1877,3/12/20,Bosnia and Herzegovina,4.0,0.0,0.0
1878,3/13/20,Bosnia and Herzegovina,2.0,0.0,0.0
1879,3/14/20,Bosnia and Herzegovina,5.0,0.0,0.0
1880,3/15/20,Bosnia and Herzegovina,6.0,0.0,0.0
1881,3/16/20,Bosnia and Herzegovina,1.0,0.0,0.0
1882,3/17/20,Bosnia and Herzegovina,1.0,2.0,0.0
1883,3/18/20,Bosnia and Herzegovina,12.0,0.0,0.0
1884,3/19/20,Bosnia and Herzegovina,25.0,0.0,0.0
1885,3/20/20,Bosnia and Herzegovina,26.0,0.0,0.0
1886,3/21/20,Bosnia and Herzegovina,4.0,0.0,1.0
1887,3/22/20,Bosnia and Herzegovina,33.0,0.0,0.0
1888,3/23/20,Bosnia and Herzegovina,10.0,0.0,0.0
1889,3/24/20,Bosnia and Herzegovina,30.0,0.0,2.0
1890,3/25/20,Bosnia and Herzegovina,10.0,0.0,0.0
1891,3/26/20,Bosnia and Herzegovina,15.0,0.0,0.0
1892,3/27/20,Bosnia and Herzegovina,46.0,3.0,1.0
1893,3/28/20,Bosnia and Herzegovina,21.0,0.0,1.0
1894,3/29/20,Bosnia and Herzegovina,65.0,3.0,1.0
1895,3/30/20,Bosnia and Herzegovina,45.0,9.0,4.0
1896,3/31/20,Bosnia and Herzegovina,52.0,0.0,3.0
1897,4/1/20,Bosnia and Herzegovina,39.0,2.0,0.0
1898,4/2/20,Bosnia and Herzegovina,74.0,1.0,3.0
1899,4/3/20,Bosnia and Herzegovina,46.0,7.0,1.0
1900,4/4/20,Bosnia and Herzegovina,45.0,3.0,4.0
1901,4/5/20,Bosnia and Herzegovina,30.0,0.0,2.0
1902,4/6/20,Bosnia and Herzegovina,20.0,17.0,6.0
1903,4/7/20,Bosnia and Herzegovina,90.0,21.0,4.0
1904,4/8/20,Bosnia and Herzegovina,40.0,11.0,1.0
1905,4/9/20,Bosnia and Herzegovina,54.0,22.0,1.0
1906,4/10/20,Bosnia and Herzegovina,43.0,28.0,1.0
1907,4/11/20,Bosnia and Herzegovina,45.0,10.0,1.0
1908,4/12/20,Bosnia and Herzegovina,63.0,54.0,2.0
1909,4/13/20,Bosnia and Herzegovina,28.0,13.0,0.0
1910,4/14/20,Bosnia and Herzegovina,46.0,30.0,1.0
1911,4/15/20,Bosnia and Herzegovina,27.0,17.0,1.0
1912,4/16/20,Bosnia and Herzegovina,57.0,24.0,2.0
1913,4/17/20,Bosnia and Herzegovina,47.0,43.0,3.0
1914,1/22/20,Botswana,0.0,0.0,0.0
1915,1/23/20,Botswana,0.0,0.0,0.0
1916,1/24/20,Botswana,0.0,0.0,0.0
1917,1/25/20,Botswana,0.0,0.0,0.0
1918,1/26/20,Botswana,0.0,0.0,0.0
1919,1/27/20,Botswana,0.0,0.0,0.0
1920,1/28/20,Botswana,0.0,0.0,0.0
1921,1/29/20,Botswana,0.0,0.0,0.0
1922,1/30/20,Botswana,0.0,0.0,0.0
1923,1/31/20,Botswana,0.0,0.0,0.0
1924,2/1/20,Botswana,0.0,0.0,0.0
1925,2/2/20,Botswana,0.0,0.0,0.0
1926,2/3/20,Botswana,0.0,0.0,0.0
1927,2/4/20,Botswana,0.0,0.0,0.0
1928,2/5/20,Botswana,0.0,0.0,0.0
1929,2/6/20,Botswana,0.0,0.0,0.0
1930,2/7/20,Botswana,0.0,0.0,0.0
1931,2/8/20,Botswana,0.0,0.0,0.0
1932,2/9/20,Botswana,0.0,0.0,0.0
1933,2/10/20,Botswana,0.0,0.0,0.0
1934,2/11/20,Botswana,0.0,0.0,0.0
1935,2/12/20,Botswana,0.0,0.0,0.0
1936,2/13/20,Botswana,0.0,0.0,0.0
1937,2/14/20,Botswana,0.0,0.0,0.0
1938,2/15/20,Botswana,0.0,0.0,0.0
1939,2/16/20,Botswana,0.0,0.0,0.0
1940,2/17/20,Botswana,0.0,0.0,0.0
1941,2/18/20,Botswana,0.0,0.0,0.0
1942,2/19/20,Botswana,0.0,0.0,0.0
1943,2/20/20,Botswana,0.0,0.0,0.0
1944,2/21/20,Botswana,0.0,0.0,0.0
1945,2/22/20,Botswana,0.0,0.0,0.0
1946,2/23/20,Botswana,0.0,0.0,0.0
1947,2/24/20,Botswana,0.0,0.0,0.0
1948,2/25/20,Botswana,0.0,0.0,0.0
1949,2/26/20,Botswana,0.0,0.0,0.0
1950,2/27/20,Botswana,0.0,0.0,0.0
1951,2/28/20,Botswana,0.0,0.0,0.0
1952,2/29/20,Botswana,0.0,0.0,0.0
1953,3/1/20,Botswana,0.0,0.0,0.0
1954,3/2/20,Botswana,0.0,0.0,0.0
1955,3/3/20,Botswana,0.0,0.0,0.0
1956,3/4/20,Botswana,0.0,0.0,0.0
1957,3/5/20,Botswana,0.0,0.0,0.0
1958,3/6/20,Botswana,0.0,0.0,0.0
1959,3/7/20,Botswana,0.0,0.0,0.0
1960,3/8/20,Botswana,0.0,0.0,0.0
1961,3/9/20,Botswana,0.0,0.0,0.0
1962,3/10/20,Botswana,0.0,0.0,0.0
1963,3/11/20,Botswana,0.0,0.0,0.0
1964,3/12/20,Botswana,0.0,0.0,0.0
1965,3/13/20,Botswana,0.0,0.0,0.0
1966,3/14/20,Botswana,0.0,0.0,0.0
1967,3/15/20,Botswana,0.0,0.0,0.0
1968,3/16/20,Botswana,0.0,0.0,0.0
1969,3/17/20,Botswana,0.0,0.0,0.0
1970,3/18/20,Botswana,0.0,0.0,0.0
1971,3/19/20,Botswana,0.0,0.0,0.0
1972,3/20/20,Botswana,0.0,0.0,0.0
1973,3/21/20,Botswana,0.0,0.0,0.0
1974,3/22/20,Botswana,0.0,0.0,0.0
1975,3/23/20,Botswana,0.0,0.0,0.0
1976,3/24/20,Botswana,0.0,0.0,0.0
1977,3/25/20,Botswana,0.0,0.0,0.0
1978,3/26/20,Botswana,0.0,0.0,0.0
1979,3/27/20,Botswana,0.0,0.0,0.0
1980,3/28/20,Botswana,0.0,0.0,0.0
1981,3/29/20,Botswana,0.0,0.0,0.0
1982,3/30/20,Botswana,3.0,0.0,0.0
1983,3/31/20,Botswana,1.0,0.0,1.0
1984,4/1/20,Botswana,0.0,0.0,0.0
1985,4/2/20,Botswana,0.0,0.0,0.0
1986,4/3/20,Botswana,0.0,0.0,0.0
1987,4/4/20,Botswana,0.0,0.0,0.0
1988,4/5/20,Botswana,2.0,0.0,0.0
1989,4/6/20,Botswana,0.0,0.0,0.0
1990,4/7/20,Botswana,0.0,0.0,0.0
1991,4/8/20,Botswana,0.0,0.0,0.0
1992,4/9/20,Botswana,7.0,0.0,0.0
1993,4/10/20,Botswana,0.0,0.0,0.0
1994,4/11/20,Botswana,0.0,0.0,0.0
1995,4/12/20,Botswana,0.0,0.0,0.0
1996,4/13/20,Botswana,0.0,0.0,0.0
1997,4/14/20,Botswana,0.0,0.0,0.0
1998,4/15/20,Botswana,0.0,0.0,0.0
1999,4/16/20,Botswana,2.0,0.0,0.0
2000,4/17/20,Botswana,0.0,0.0,0.0
2001,1/22/20,Brazil,0.0,0.0,0.0
2002,1/23/20,Brazil,0.0,0.0,0.0
2003,1/24/20,Brazil,0.0,0.0,0.0
2004,1/25/20,Brazil,0.0,0.0,0.0
2005,1/26/20,Brazil,0.0,0.0,0.0
2006,1/27/20,Brazil,0.0,0.0,0.0
2007,1/28/20,Brazil,0.0,0.0,0.0
2008,1/29/20,Brazil,0.0,0.0,0.0
2009,1/30/20,Brazil,0.0,0.0,0.0
2010,1/31/20,Brazil,0.0,0.0,0.0
2011,2/1/20,Brazil,0.0,0.0,0.0
2012,2/2/20,Brazil,0.0,0.0,0.0
2013,2/3/20,Brazil,0.0,0.0,0.0
2014,2/4/20,Brazil,0.0,0.0,0.0
2015,2/5/20,Brazil,0.0,0.0,0.0
2016,2/6/20,Brazil,0.0,0.0,0.0
2017,2/7/20,Brazil,0.0,0.0,0.0
2018,2/8/20,Brazil,0.0,0.0,0.0
2019,2/9/20,Brazil,0.0,0.0,0.0
2020,2/10/20,Brazil,0.0,0.0,0.0
2021,2/11/20,Brazil,0.0,0.0,0.0
2022,2/12/20,Brazil,0.0,0.0,0.0
2023,2/13/20,Brazil,0.0,0.0,0.0
2024,2/14/20,Brazil,0.0,0.0,0.0
2025,2/15/20,Brazil,0.0,0.0,0.0
2026,2/16/20,Brazil,0.0,0.0,0.0
2027,2/17/20,Brazil,0.0,0.0,0.0
2028,2/18/20,Brazil,0.0,0.0,0.0
2029,2/19/20,Brazil,0.0,0.0,0.0
2030,2/20/20,Brazil,0.0,0.0,0.0
2031,2/21/20,Brazil,0.0,0.0,0.0
2032,2/22/20,Brazil,0.0,0.0,0.0
2033,2/23/20,Brazil,0.0,0.0,0.0
2034,2/24/20,Brazil,0.0,0.0,0.0
2035,2/25/20,Brazil,0.0,0.0,0.0
2036,2/26/20,Brazil,1.0,0.0,0.0
2037,2/27/20,Brazil,0.0,0.0,0.0
2038,2/28/20,Brazil,0.0,0.0,0.0
2039,2/29/20,Brazil,1.0,0.0,0.0
2040,3/1/20,Brazil,0.0,0.0,0.0
2041,3/2/20,Brazil,0.0,0.0,0.0
2042,3/3/20,Brazil,0.0,0.0,0.0
2043,3/4/20,Brazil,2.0,0.0,0.0
2044,3/5/20,Brazil,0.0,0.0,0.0
2045,3/6/20,Brazil,9.0,0.0,0.0
2046,3/7/20,Brazil,0.0,0.0,0.0
2047,3/8/20,Brazil,7.0,0.0,0.0
2048,3/9/20,Brazil,5.0,0.0,0.0
2049,3/10/20,Brazil,6.0,0.0,0.0
2050,3/11/20,Brazil,7.0,0.0,0.0
2051,3/12/20,Brazil,14.0,0.0,0.0
2052,3/13/20,Brazil,99.0,0.0,0.0
2053,3/14/20,Brazil,0.0,0.0,0.0
2054,3/15/20,Brazil,11.0,0.0,0.0
2055,3/16/20,Brazil,38.0,1.0,0.0
2056,3/17/20,Brazil,121.0,1.0,1.0
2057,3/18/20,Brazil,51.0,0.0,2.0
2058,3/19/20,Brazil,249.0,0.0,3.0
2059,3/20/20,Brazil,172.0,0.0,5.0
2060,3/21/20,Brazil,228.0,0.0,4.0
2061,3/22/20,Brazil,525.0,0.0,10.0
2062,3/23/20,Brazil,378.0,0.0,9.0
2063,3/24/20,Brazil,323.0,0.0,12.0
2064,3/25/20,Brazil,307.0,0.0,13.0
2065,3/26/20,Brazil,431.0,4.0,18.0
2066,3/27/20,Brazil,432.0,0.0,15.0
2067,3/28/20,Brazil,487.0,0.0,19.0
2068,3/29/20,Brazil,352.0,0.0,25.0
2069,3/30/20,Brazil,323.0,114.0,23.0
2070,3/31/20,Brazil,1138.0,7.0,42.0
2071,4/1/20,Brazil,1119.0,0.0,39.0
2072,4/2/20,Brazil,1208.0,0.0,84.0
2073,4/3/20,Brazil,1012.0,0.0,35.0
2074,4/4/20,Brazil,1304.0,0.0,86.0
2075,4/5/20,Brazil,770.0,0.0,41.0
2076,4/6/20,Brazil,1031.0,0.0,78.0
2077,4/7/20,Brazil,1873.0,0.0,122.0
2078,4/8/20,Brazil,2136.0,0.0,133.0
2079,4/9/20,Brazil,1922.0,46.0,131.0
2080,4/10/20,Brazil,1546.0,0.0,107.0
2081,4/11/20,Brazil,1089.0,0.0,67.0
2082,4/12/20,Brazil,1465.0,0.0,99.0
2083,4/13/20,Brazil,1238.0,0.0,105.0
2084,4/14/20,Brazil,1832.0,2873.0,204.0
2085,4/15/20,Brazil,3058.0,10980.0,204.0
2086,4/16/20,Brazil,2105.0,0.0,188.0
2087,4/17/20,Brazil,3257.0,0.0,217.0
2088,1/22/20,Brunei,0.0,0.0,0.0
2089,1/23/20,Brunei,0.0,0.0,0.0
2090,1/24/20,Brunei,0.0,0.0,0.0
2091,1/25/20,Brunei,0.0,0.0,0.0
2092,1/26/20,Brunei,0.0,0.0,0.0
2093,1/27/20,Brunei,0.0,0.0,0.0
2094,1/28/20,Brunei,0.0,0.0,0.0
2095,1/29/20,Brunei,0.0,0.0,0.0
2096,1/30/20,Brunei,0.0,0.0,0.0
2097,1/31/20,Brunei,0.0,0.0,0.0
2098,2/1/20,Brunei,0.0,0.0,0.0
2099,2/2/20,Brunei,0.0,0.0,0.0
2100,2/3/20,Brunei,0.0,0.0,0.0
2101,2/4/20,Brunei,0.0,0.0,0.0
2102,2/5/20,Brunei,0.0,0.0,0.0
2103,2/6/20,Brunei,0.0,0.0,0.0
2104,2/7/20,Brunei,0.0,0.0,0.0
2105,2/8/20,Brunei,0.0,0.0,0.0
2106,2/9/20,Brunei,0.0,0.0,0.0
2107,2/10/20,Brunei,0.0,0.0,0.0
2108,2/11/20,Brunei,0.0,0.0,0.0
2109,2/12/20,Brunei,0.0,0.0,0.0
2110,2/13/20,Brunei,0.0,0.0,0.0
2111,2/14/20,Brunei,0.0,0.0,0.0
2112,2/15/20,Brunei,0.0,0.0,0.0
2113,2/16/20,Brunei,0.0,0.0,0.0
2114,2/17/20,Brunei,0.0,0.0,0.0
2115,2/18/20,Brunei,0.0,0.0,0.0
2116,2/19/20,Brunei,0.0,0.0,0.0
2117,2/20/20,Brunei,0.0,0.0,0.0
2118,2/21/20,Brunei,0.0,0.0,0.0
2119,2/22/20,Brunei,0.0,0.0,0.0
2120,2/23/20,Brunei,0.0,0.0,0.0
2121,2/24/20,Brunei,0.0,0.0,0.0
2122,2/25/20,Brunei,0.0,0.0,0.0
2123,2/26/20,Brunei,0.0,0.0,0.0
2124,2/27/20,Brunei,0.0,0.0,0.0
2125,2/28/20,Brunei,0.0,0.0,0.0
2126,2/29/20,Brunei,0.0,0.0,0.0
2127,3/1/20,Brunei,0.0,0.0,0.0
2128,3/2/20,Brunei,0.0,0.0,0.0
2129,3/3/20,Brunei,0.0,0.0,0.0
2130,3/4/20,Brunei,0.0,0.0,0.0
2131,3/5/20,Brunei,0.0,0.0,0.0
2132,3/6/20,Brunei,0.0,0.0,0.0
2133,3/7/20,Brunei,0.0,0.0,0.0
2134,3/8/20,Brunei,0.0,0.0,0.0
2135,3/9/20,Brunei,1.0,0.0,0.0
2136,3/10/20,Brunei,0.0,0.0,0.0
2137,3/11/20,Brunei,10.0,0.0,0.0
2138,3/12/20,Brunei,0.0,0.0,0.0
2139,3/13/20,Brunei,26.0,0.0,0.0
2140,3/14/20,Brunei,3.0,0.0,0.0
2141,3/15/20,Brunei,10.0,0.0,0.0
2142,3/16/20,Brunei,4.0,0.0,0.0
2143,3/17/20,Brunei,2.0,0.0,0.0
2144,3/18/20,Brunei,12.0,0.0,0.0
2145,3/19/20,Brunei,7.0,0.0,0.0
2146,3/20/20,Brunei,3.0,1.0,0.0
2147,3/21/20,Brunei,5.0,1.0,0.0
2148,3/22/20,Brunei,5.0,0.0,0.0
2149,3/23/20,Brunei,3.0,0.0,0.0
2150,3/24/20,Brunei,13.0,0.0,0.0
2151,3/25/20,Brunei,5.0,0.0,0.0
2152,3/26/20,Brunei,5.0,3.0,0.0
2153,3/27/20,Brunei,1.0,6.0,0.0
2154,3/28/20,Brunei,5.0,14.0,1.0
2155,3/29/20,Brunei,6.0,9.0,0.0
2156,3/30/20,Brunei,1.0,4.0,0.0
2157,3/31/20,Brunei,2.0,7.0,0.0
2158,4/1/20,Brunei,2.0,7.0,0.0
2159,4/2/20,Brunei,2.0,4.0,0.0
2160,4/3/20,Brunei,1.0,9.0,0.0
2161,4/4/20,Brunei,1.0,1.0,0.0
2162,4/5/20,Brunei,0.0,7.0,0.0
2163,4/6/20,Brunei,0.0,9.0,0.0
2164,4/7/20,Brunei,0.0,3.0,0.0
2165,4/8/20,Brunei,0.0,6.0,0.0
2166,4/9/20,Brunei,0.0,1.0,0.0
2167,4/10/20,Brunei,1.0,7.0,0.0
2168,4/11/20,Brunei,0.0,5.0,0.0
2169,4/12/20,Brunei,0.0,2.0,0.0
2170,4/13/20,Brunei,0.0,1.0,0.0
2171,4/14/20,Brunei,0.0,0.0,0.0
2172,4/15/20,Brunei,0.0,1.0,0.0
2173,4/16/20,Brunei,0.0,0.0,0.0
2174,4/17/20,Brunei,0.0,4.0,0.0
2175,1/22/20,Bulgaria,0.0,0.0,0.0
2176,1/23/20,Bulgaria,0.0,0.0,0.0
2177,1/24/20,Bulgaria,0.0,0.0,0.0
2178,1/25/20,Bulgaria,0.0,0.0,0.0
2179,1/26/20,Bulgaria,0.0,0.0,0.0
2180,1/27/20,Bulgaria,0.0,0.0,0.0
2181,1/28/20,Bulgaria,0.0,0.0,0.0
2182,1/29/20,Bulgaria,0.0,0.0,0.0
2183,1/30/20,Bulgaria,0.0,0.0,0.0
2184,1/31/20,Bulgaria,0.0,0.0,0.0
2185,2/1/20,Bulgaria,0.0,0.0,0.0
2186,2/2/20,Bulgaria,0.0,0.0,0.0
2187,2/3/20,Bulgaria,0.0,0.0,0.0
2188,2/4/20,Bulgaria,0.0,0.0,0.0
2189,2/5/20,Bulgaria,0.0,0.0,0.0
2190,2/6/20,Bulgaria,0.0,0.0,0.0
2191,2/7/20,Bulgaria,0.0,0.0,0.0
2192,2/8/20,Bulgaria,0.0,0.0,0.0
2193,2/9/20,Bulgaria,0.0,0.0,0.0
2194,2/10/20,Bulgaria,0.0,0.0,0.0
2195,2/11/20,Bulgaria,0.0,0.0,0.0
2196,2/12/20,Bulgaria,0.0,0.0,0.0
2197,2/13/20,Bulgaria,0.0,0.0,0.0
2198,2/14/20,Bulgaria,0.0,0.0,0.0
2199,2/15/20,Bulgaria,0.0,0.0,0.0
2200,2/16/20,Bulgaria,0.0,0.0,0.0
2201,2/17/20,Bulgaria,0.0,0.0,0.0
2202,2/18/20,Bulgaria,0.0,0.0,0.0
2203,2/19/20,Bulgaria,0.0,0.0,0.0
2204,2/20/20,Bulgaria,0.0,0.0,0.0
2205,2/21/20,Bulgaria,0.0,0.0,0.0
2206,2/22/20,Bulgaria,0.0,0.0,0.0
2207,2/23/20,Bulgaria,0.0,0.0,0.0
2208,2/24/20,Bulgaria,0.0,0.0,0.0
2209,2/25/20,Bulgaria,0.0,0.0,0.0
2210,2/26/20,Bulgaria,0.0,0.0,0.0
2211,2/27/20,Bulgaria,0.0,0.0,0.0
2212,2/28/20,Bulgaria,0.0,0.0,0.0
2213,2/29/20,Bulgaria,0.0,0.0,0.0
2214,3/1/20,Bulgaria,0.0,0.0,0.0
2215,3/2/20,Bulgaria,0.0,0.0,0.0
2216,3/3/20,Bulgaria,0.0,0.0,0.0
2217,3/4/20,Bulgaria,0.0,0.0,0.0
2218,3/5/20,Bulgaria,0.0,0.0,0.0
2219,3/6/20,Bulgaria,0.0,0.0,0.0
2220,3/7/20,Bulgaria,0.0,0.0,0.0
2221,3/8/20,Bulgaria,4.0,0.0,0.0
2222,3/9/20,Bulgaria,0.0,0.0,0.0
2223,3/10/20,Bulgaria,0.0,0.0,0.0
2224,3/11/20,Bulgaria,3.0,0.0,1.0
2225,3/12/20,Bulgaria,0.0,0.0,0.0
2226,3/13/20,Bulgaria,16.0,0.0,0.0
2227,3/14/20,Bulgaria,18.0,0.0,1.0
2228,3/15/20,Bulgaria,10.0,0.0,0.0
2229,3/16/20,Bulgaria,1.0,0.0,0.0
2230,3/17/20,Bulgaria,15.0,0.0,0.0
2231,3/18/20,Bulgaria,25.0,0.0,0.0
2232,3/19/20,Bulgaria,2.0,0.0,1.0
2233,3/20/20,Bulgaria,33.0,0.0,0.0
2234,3/21/20,Bulgaria,36.0,3.0,0.0
2235,3/22/20,Bulgaria,24.0,0.0,0.0
2236,3/23/20,Bulgaria,14.0,0.0,0.0
2237,3/24/20,Bulgaria,17.0,0.0,0.0
2238,3/25/20,Bulgaria,24.0,1.0,0.0
2239,3/26/20,Bulgaria,22.0,4.0,0.0
2240,3/27/20,Bulgaria,29.0,1.0,0.0
2241,3/28/20,Bulgaria,38.0,2.0,4.0
2242,3/29/20,Bulgaria,15.0,3.0,1.0
2243,3/30/20,Bulgaria,13.0,3.0,0.0
2244,3/31/20,Bulgaria,40.0,0.0,0.0
2245,4/1/20,Bulgaria,23.0,3.0,2.0
2246,4/2/20,Bulgaria,35.0,5.0,0.0
2247,4/3/20,Bulgaria,28.0,5.0,4.0
2248,4/4/20,Bulgaria,18.0,4.0,3.0
2249,4/5/20,Bulgaria,28.0,3.0,3.0
2250,4/6/20,Bulgaria,18.0,2.0,2.0
2251,4/7/20,Bulgaria,28.0,3.0,1.0
2252,4/8/20,Bulgaria,16.0,0.0,1.0
2253,4/9/20,Bulgaria,25.0,6.0,0.0
2254,4/10/20,Bulgaria,17.0,6.0,1.0
2255,4/11/20,Bulgaria,26.0,8.0,3.0
2256,4/12/20,Bulgaria,14.0,6.0,1.0
2257,4/13/20,Bulgaria,10.0,3.0,3.0
2258,4/14/20,Bulgaria,28.0,10.0,3.0
2259,4/15/20,Bulgaria,34.0,24.0,1.0
2260,4/16/20,Bulgaria,53.0,17.0,2.0
2261,4/17/20,Bulgaria,46.0,19.0,3.0
2262,1/22/20,Burkina Faso,0.0,0.0,0.0
2263,1/23/20,Burkina Faso,0.0,0.0,0.0
2264,1/24/20,Burkina Faso,0.0,0.0,0.0
2265,1/25/20,Burkina Faso,0.0,0.0,0.0
2266,1/26/20,Burkina Faso,0.0,0.0,0.0
2267,1/27/20,Burkina Faso,0.0,0.0,0.0
2268,1/28/20,Burkina Faso,0.0,0.0,0.0
2269,1/29/20,Burkina Faso,0.0,0.0,0.0
2270,1/30/20,Burkina Faso,0.0,0.0,0.0
