,date,country,confirmed,recovered,deaths,country_code
10529,1/24/20,Mexico,0.0,0.0,0.0,MEX
10530,1/25/20,Mexico,0.0,0.0,0.0,MEX
10531,1/26/20,Mexico,0.0,0.0,0.0,MEX
10532,1/27/20,Mexico,0.0,0.0,0.0,MEX
10533,1/28/20,Mexico,0.0,0.0,0.0,MEX
10534,1/29/20,Mexico,0.0,0.0,0.0,MEX
10535,1/30/20,Mexico,0.0,0.0,0.0,MEX
10536,1/31/20,Mexico,0.0,0.0,0.0,MEX
10537,2/1/20,Mexico,0.0,0.0,0.0,MEX
10538,2/2/20,Mexico,0.0,0.0,0.0,MEX
10539,2/3/20,Mexico,0.0,0.0,0.0,MEX
10540,2/4/20,Mexico,0.0,0.0,0.0,MEX
10541,2/5/20,Mexico,0.0,0.0,0.0,MEX
10542,2/6/20,Mexico,0.0,0.0,0.0,MEX
10543,2/7/20,Mexico,0.0,0.0,0.0,MEX
10544,2/8/20,Mexico,0.0,0.0,0.0,MEX
10545,2/9/20,Mexico,0.0,0.0,0.0,MEX
10546,2/10/20,Mexico,0.0,0.0,0.0,MEX
10547,2/11/20,Mexico,0.0,0.0,0.0,MEX
10548,2/12/20,Mexico,0.0,0.0,0.0,MEX
10549,2/13/20,Mexico,0.0,0.0,0.0,MEX
10550,2/14/20,Mexico,0.0,0.0,0.0,MEX
10551,2/15/20,Mexico,0.0,0.0,0.0,MEX
10552,2/16/20,Mexico,0.0,0.0,0.0,MEX
10553,2/17/20,Mexico,0.0,0.0,0.0,MEX
10554,2/18/20,Mexico,0.0,0.0,0.0,MEX
10555,2/19/20,Mexico,0.0,0.0,0.0,MEX
10556,2/20/20,Mexico,0.0,0.0,0.0,MEX
10557,2/21/20,Mexico,0.0,0.0,0.0,MEX
10558,2/22/20,Mexico,0.0,0.0,0.0,MEX
10559,2/23/20,Mexico,0.0,0.0,0.0,MEX
10560,2/24/20,Mexico,0.0,0.0,0.0,MEX
10561,2/25/20,Mexico,0.0,0.0,0.0,MEX
10562,2/26/20,Mexico,0.0,0.0,0.0,MEX
10563,2/27/20,Mexico,0.0,0.0,0.0,MEX
10564,2/28/20,Mexico,1.0,0.0,0.0,MEX
10565,2/29/20,Mexico,3.0,0.0,0.0,MEX
10566,3/1/20,Mexico,1.0,0.0,0.0,MEX
10567,3/2/20,Mexico,0.0,0.0,0.0,MEX
10568,3/3/20,Mexico,0.0,1.0,0.0,MEX
10569,3/4/20,Mexico,0.0,0.0,0.0,MEX
10570,3/5/20,Mexico,0.0,0.0,0.0,MEX
10571,3/6/20,Mexico,1.0,0.0,0.0,MEX
10572,3/7/20,Mexico,0.0,0.0,0.0,MEX
10573,3/8/20,Mexico,1.0,0.0,0.0,MEX
10574,3/9/20,Mexico,0.0,0.0,0.0,MEX
10575,3/10/20,Mexico,0.0,3.0,0.0,MEX
10576,3/11/20,Mexico,1.0,0.0,0.0,MEX
10577,3/12/20,Mexico,4.0,0.0,0.0,MEX
10578,3/13/20,Mexico,0.0,0.0,0.0,MEX
10579,3/14/20,Mexico,14.0,0.0,0.0,MEX
10580,3/15/20,Mexico,15.0,0.0,0.0,MEX
10581,3/16/20,Mexico,12.0,0.0,0.0,MEX
10582,3/17/20,Mexico,29.0,0.0,0.0,MEX
10583,3/18/20,Mexico,11.0,0.0,0.0,MEX
10584,3/19/20,Mexico,25.0,0.0,1.0,MEX
10585,3/20/20,Mexico,46.0,0.0,0.0,MEX
10586,3/21/20,Mexico,39.0,0.0,1.0,MEX
10587,3/22/20,Mexico,48.0,0.0,0.0,MEX
10588,3/23/20,Mexico,65.0,0.0,1.0,MEX
10589,3/24/20,Mexico,51.0,0.0,1.0,MEX
10590,3/25/20,Mexico,38.0,0.0,1.0,MEX
10591,3/26/20,Mexico,70.0,0.0,1.0,MEX
10592,3/27/20,Mexico,110.0,0.0,2.0,MEX
10593,3/28/20,Mexico,132.0,0.0,4.0,MEX
10594,3/29/20,Mexico,131.0,0.0,4.0,MEX
10595,3/30/20,Mexico,145.0,31.0,4.0,MEX
10596,3/31/20,Mexico,101.0,0.0,8.0,MEX
10597,4/1/20,Mexico,121.0,0.0,1.0,MEX
10598,4/2/20,Mexico,163.0,0.0,8.0,MEX
10599,4/3/20,Mexico,132.0,598.0,13.0,MEX
10600,4/4/20,Mexico,178.0,0.0,10.0,MEX
10601,4/5/20,Mexico,202.0,0.0,19.0,MEX
10602,4/6/20,Mexico,253.0,0.0,15.0,MEX
10603,4/7/20,Mexico,296.0,0.0,31.0,MEX
10604,4/8/20,Mexico,346.0,0.0,16.0,MEX
10605,4/9/20,Mexico,396.0,0.0,33.0,MEX
10606,4/10/20,Mexico,260.0,0.0,20.0,MEX
10607,4/11/20,Mexico,403.0,0.0,39.0,MEX
10608,4/12/20,Mexico,375.0,1139.0,40.0,MEX
10609,4/13/20,Mexico,442.0,71.0,23.0,MEX
10610,4/14/20,Mexico,353.0,121.0,36.0,MEX
10611,4/15/20,Mexico,385.0,161.0,74.0,MEX
10612,4/16/20,Mexico,448.0,0.0,43.0,MEX
10613,4/17/20,Mexico,450.0,0.0,37.0,MEX
10614,1/22/20,Moldova,0.0,0.0,0.0,MDA
10615,1/23/20,Moldova,0.0,0.0,0.0,MDA
10616,1/24/20,Moldova,0.0,0.0,0.0,MDA
10617,1/25/20,Moldova,0.0,0.0,0.0,MDA
10618,1/26/20,Moldova,0.0,0.0,0.0,MDA
10619,1/27/20,Moldova,0.0,0.0,0.0,MDA
10620,1/28/20,Moldova,0.0,0.0,0.0,MDA
10621,1/29/20,Moldova,0.0,0.0,0.0,MDA
10622,1/30/20,Moldova,0.0,0.0,0.0,MDA
10623,1/31/20,Moldova,0.0,0.0,0.0,MDA
10624,2/1/20,Moldova,0.0,0.0,0.0,MDA
10625,2/2/20,Moldova,0.0,0.0,0.0,MDA
10626,2/3/20,Moldova,0.0,0.0,0.0,MDA
10627,2/4/20,Moldova,0.0,0.0,0.0,MDA
10628,2/5/20,Moldova,0.0,0.0,0.0,MDA
10629,2/6/20,Moldova,0.0,0.0,0.0,MDA
10630,2/7/20,Moldova,0.0,0.0,0.0,MDA
10631,2/8/20,Moldova,0.0,0.0,0.0,MDA
10632,2/9/20,Moldova,0.0,0.0,0.0,MDA
10633,2/10/20,Moldova,0.0,0.0,0.0,MDA
10634,2/11/20,Moldova,0.0,0.0,0.0,MDA
10635,2/12/20,Moldova,0.0,0.0,0.0,MDA
10636,2/13/20,Moldova,0.0,0.0,0.0,MDA
10637,2/14/20,Moldova,0.0,0.0,0.0,MDA
10638,2/15/20,Moldova,0.0,0.0,0.0,MDA
10639,2/16/20,Moldova,0.0,0.0,0.0,MDA
10640,2/17/20,Moldova,0.0,0.0,0.0,MDA
10641,2/18/20,Moldova,0.0,0.0,0.0,MDA
10642,2/19/20,Moldova,0.0,0.0,0.0,MDA
10643,2/20/20,Moldova,0.0,0.0,0.0,MDA
10644,2/21/20,Moldova,0.0,0.0,0.0,MDA
10645,2/22/20,Moldova,0.0,0.0,0.0,MDA
10646,2/23/20,Moldova,0.0,0.0,0.0,MDA
10647,2/24/20,Moldova,0.0,0.0,0.0,MDA
10648,2/25/20,Moldova,0.0,0.0,0.0,MDA
10649,2/26/20,Moldova,0.0,0.0,0.0,MDA
10650,2/27/20,Moldova,0.0,0.0,0.0,MDA
10651,2/28/20,Moldova,0.0,0.0,0.0,MDA
10652,2/29/20,Moldova,0.0,0.0,0.0,MDA
10653,3/1/20,Moldova,0.0,0.0,0.0,MDA
10654,3/2/20,Moldova,0.0,0.0,0.0,MDA
10655,3/3/20,Moldova,0.0,0.0,0.0,MDA
10656,3/4/20,Moldova,0.0,0.0,0.0,MDA
10657,3/5/20,Moldova,0.0,0.0,0.0,MDA
10658,3/6/20,Moldova,0.0,0.0,0.0,MDA
10659,3/7/20,Moldova,0.0,0.0,0.0,MDA
10660,3/8/20,Moldova,1.0,0.0,0.0,MDA
10661,3/9/20,Moldova,0.0,0.0,0.0,MDA
10662,3/10/20,Moldova,2.0,0.0,0.0,MDA
10663,3/11/20,Moldova,0.0,0.0,0.0,MDA
10664,3/12/20,Moldova,0.0,0.0,0.0,MDA
10665,3/13/20,Moldova,3.0,0.0,0.0,MDA
10666,3/14/20,Moldova,6.0,0.0,0.0,MDA
10667,3/15/20,Moldova,11.0,0.0,0.0,MDA
10668,3/16/20,Moldova,0.0,0.0,0.0,MDA
10669,3/17/20,Moldova,7.0,1.0,0.0,MDA
10670,3/18/20,Moldova,0.0,0.0,1.0,MDA
10671,3/19/20,Moldova,19.0,0.0,0.0,MDA
10672,3/20/20,Moldova,17.0,0.0,0.0,MDA
10673,3/21/20,Moldova,14.0,0.0,0.0,MDA
10674,3/22/20,Moldova,14.0,0.0,0.0,MDA
10675,3/23/20,Moldova,15.0,0.0,0.0,MDA
10676,3/24/20,Moldova,16.0,1.0,0.0,MDA
10677,3/25/20,Moldova,24.0,0.0,0.0,MDA
10678,3/26/20,Moldova,28.0,0.0,0.0,MDA
10679,3/27/20,Moldova,22.0,0.0,1.0,MDA
10680,3/28/20,Moldova,32.0,0.0,0.0,MDA
10681,3/29/20,Moldova,32.0,0.0,0.0,MDA
10682,3/30/20,Moldova,35.0,13.0,0.0,MDA
10683,3/31/20,Moldova,55.0,3.0,2.0,MDA
10684,4/1/20,Moldova,70.0,5.0,1.0,MDA
10685,4/2/20,Moldova,82.0,0.0,1.0,MDA
10686,4/3/20,Moldova,86.0,3.0,2.0,MDA
10687,4/4/20,Moldova,161.0,3.0,4.0,MDA
10688,4/5/20,Moldova,112.0,1.0,3.0,MDA
10689,4/6/20,Moldova,101.0,7.0,4.0,MDA
10690,4/7/20,Moldova,91.0,3.0,3.0,MDA
10691,4/8/20,Moldova,118.0,0.0,5.0,MDA
10692,4/9/20,Moldova,115.0,10.0,2.0,MDA
10693,4/10/20,Moldova,149.0,6.0,0.0,MDA
10694,4/11/20,Moldova,122.0,19.0,1.0,MDA
10695,4/12/20,Moldova,102.0,19.0,1.0,MDA
10696,4/13/20,Moldova,50.0,13.0,4.0,MDA
10697,4/14/20,Moldova,222.0,27.0,5.0,MDA
10698,4/15/20,Moldova,115.0,37.0,6.0,MDA
10699,4/16/20,Moldova,105.0,64.0,8.0,MDA
10700,4/17/20,Moldova,110.0,41.0,2.0,MDA
10701,1/22/20,Monaco,0.0,0.0,0.0,MCO
10702,1/23/20,Monaco,0.0,0.0,0.0,MCO
10703,1/24/20,Monaco,0.0,0.0,0.0,MCO
10704,1/25/20,Monaco,0.0,0.0,0.0,MCO
10705,1/26/20,Monaco,0.0,0.0,0.0,MCO
10706,1/27/20,Monaco,0.0,0.0,0.0,MCO
10707,1/28/20,Monaco,0.0,0.0,0.0,MCO
10708,1/29/20,Monaco,0.0,0.0,0.0,MCO
10709,1/30/20,Monaco,0.0,0.0,0.0,MCO
10710,1/31/20,Monaco,0.0,0.0,0.0,MCO
10711,2/1/20,Monaco,0.0,0.0,0.0,MCO
10712,2/2/20,Monaco,0.0,0.0,0.0,MCO
10713,2/3/20,Monaco,0.0,0.0,0.0,MCO
10714,2/4/20,Monaco,0.0,0.0,0.0,MCO
10715,2/5/20,Monaco,0.0,0.0,0.0,MCO
10716,2/6/20,Monaco,0.0,0.0,0.0,MCO
10717,2/7/20,Monaco,0.0,0.0,0.0,MCO
10718,2/8/20,Monaco,0.0,0.0,0.0,MCO
10719,2/9/20,Monaco,0.0,0.0,0.0,MCO
10720,2/10/20,Monaco,0.0,0.0,0.0,MCO
10721,2/11/20,Monaco,0.0,0.0,0.0,MCO
10722,2/12/20,Monaco,0.0,0.0,0.0,MCO
10723,2/13/20,Monaco,0.0,0.0,0.0,MCO
10724,2/14/20,Monaco,0.0,0.0,0.0,MCO
10725,2/15/20,Monaco,0.0,0.0,0.0,MCO
10726,2/16/20,Monaco,0.0,0.0,0.0,MCO
10727,2/17/20,Monaco,0.0,0.0,0.0,MCO
10728,2/18/20,Monaco,0.0,0.0,0.0,MCO
10729,2/19/20,Monaco,0.0,0.0,0.0,MCO
10730,2/20/20,Monaco,0.0,0.0,0.0,MCO
10731,2/21/20,Monaco,0.0,0.0,0.0,MCO
10732,2/22/20,Monaco,0.0,0.0,0.0,MCO
10733,2/23/20,Monaco,0.0,0.0,0.0,MCO
10734,2/24/20,Monaco,0.0,0.0,0.0,MCO
10735,2/25/20,Monaco,0.0,0.0,0.0,MCO
10736,2/26/20,Monaco,0.0,0.0,0.0,MCO
10737,2/27/20,Monaco,0.0,0.0,0.0,MCO
10738,2/28/20,Monaco,0.0,0.0,0.0,MCO
10739,2/29/20,Monaco,1.0,0.0,0.0,MCO
10740,3/1/20,Monaco,0.0,0.0,0.0,MCO
10741,3/2/20,Monaco,0.0,0.0,0.0,MCO
10742,3/3/20,Monaco,0.0,0.0,0.0,MCO
10743,3/4/20,Monaco,0.0,0.0,0.0,MCO
10744,3/5/20,Monaco,0.0,0.0,0.0,MCO
10745,3/6/20,Monaco,0.0,0.0,0.0,MCO
10746,3/7/20,Monaco,0.0,0.0,0.0,MCO
10747,3/8/20,Monaco,0.0,0.0,0.0,MCO
10748,3/9/20,Monaco,0.0,0.0,0.0,MCO
10749,3/10/20,Monaco,0.0,0.0,0.0,MCO
10750,3/11/20,Monaco,0.0,0.0,0.0,MCO
10751,3/12/20,Monaco,1.0,0.0,0.0,MCO
10752,3/13/20,Monaco,0.0,0.0,0.0,MCO
10753,3/14/20,Monaco,0.0,0.0,0.0,MCO
10754,3/15/20,Monaco,0.0,0.0,0.0,MCO
10755,3/16/20,Monaco,5.0,0.0,0.0,MCO
10756,3/17/20,Monaco,0.0,0.0,0.0,MCO
10757,3/18/20,Monaco,0.0,0.0,0.0,MCO
10758,3/19/20,Monaco,0.0,0.0,0.0,MCO
10759,3/20/20,Monaco,4.0,0.0,0.0,MCO
10760,3/21/20,Monaco,0.0,0.0,0.0,MCO
10761,3/22/20,Monaco,12.0,1.0,0.0,MCO
10762,3/23/20,Monaco,0.0,0.0,0.0,MCO
10763,3/24/20,Monaco,0.0,0.0,0.0,MCO
10764,3/25/20,Monaco,8.0,0.0,0.0,MCO
10765,3/26/20,Monaco,2.0,0.0,0.0,MCO
10766,3/27/20,Monaco,9.0,0.0,0.0,MCO
10767,3/28/20,Monaco,0.0,0.0,0.0,MCO
10768,3/29/20,Monaco,4.0,0.0,1.0,MCO
10769,3/30/20,Monaco,3.0,0.0,0.0,MCO
10770,3/31/20,Monaco,3.0,1.0,0.0,MCO
10771,4/1/20,Monaco,3.0,0.0,0.0,MCO
10772,4/2/20,Monaco,5.0,0.0,0.0,MCO
10773,4/3/20,Monaco,4.0,1.0,0.0,MCO
10774,4/4/20,Monaco,2.0,0.0,0.0,MCO
10775,4/5/20,Monaco,7.0,0.0,0.0,MCO
10776,4/6/20,Monaco,4.0,1.0,0.0,MCO
10777,4/7/20,Monaco,2.0,0.0,0.0,MCO
10778,4/8/20,Monaco,2.0,0.0,0.0,MCO
10779,4/9/20,Monaco,3.0,1.0,0.0,MCO
10780,4/10/20,Monaco,6.0,0.0,0.0,MCO
10781,4/11/20,Monaco,2.0,0.0,0.0,MCO
10782,4/12/20,Monaco,1.0,1.0,0.0,MCO
10783,4/13/20,Monaco,0.0,0.0,0.0,MCO
10784,4/14/20,Monaco,0.0,0.0,0.0,MCO
10785,4/15/20,Monaco,0.0,6.0,2.0,MCO
10786,4/16/20,Monaco,0.0,0.0,0.0,MCO
10787,4/17/20,Monaco,1.0,8.0,0.0,MCO
10788,1/22/20,Mongolia,0.0,0.0,0.0,MNG
10789,1/23/20,Mongolia,0.0,0.0,0.0,MNG
10790,1/24/20,Mongolia,0.0,0.0,0.0,MNG
10791,1/25/20,Mongolia,0.0,0.0,0.0,MNG
10792,1/26/20,Mongolia,0.0,0.0,0.0,MNG
10793,1/27/20,Mongolia,0.0,0.0,0.0,MNG
10794,1/28/20,Mongolia,0.0,0.0,0.0,MNG
10795,1/29/20,Mongolia,0.0,0.0,0.0,MNG
10796,1/30/20,Mongolia,0.0,0.0,0.0,MNG
10797,1/31/20,Mongolia,0.0,0.0,0.0,MNG
10798,2/1/20,Mongolia,0.0,0.0,0.0,MNG
10799,2/2/20,Mongolia,0.0,0.0,0.0,MNG
10800,2/3/20,Mongolia,0.0,0.0,0.0,MNG
10801,2/4/20,Mongolia,0.0,0.0,0.0,MNG
10802,2/5/20,Mongolia,0.0,0.0,0.0,MNG
10803,2/6/20,Mongolia,0.0,0.0,0.0,MNG
10804,2/7/20,Mongolia,0.0,0.0,0.0,MNG
10805,2/8/20,Mongolia,0.0,0.0,0.0,MNG
10806,2/9/20,Mongolia,0.0,0.0,0.0,MNG
10807,2/10/20,Mongolia,0.0,0.0,0.0,MNG
10808,2/11/20,Mongolia,0.0,0.0,0.0,MNG
10809,2/12/20,Mongolia,0.0,0.0,0.0,MNG
10810,2/13/20,Mongolia,0.0,0.0,0.0,MNG
10811,2/14/20,Mongolia,0.0,0.0,0.0,MNG
10812,2/15/20,Mongolia,0.0,0.0,0.0,MNG
10813,2/16/20,Mongolia,0.0,0.0,0.0,MNG
10814,2/17/20,Mongolia,0.0,0.0,0.0,MNG
10815,2/18/20,Mongolia,0.0,0.0,0.0,MNG
10816,2/19/20,Mongolia,0.0,0.0,0.0,MNG
10817,2/20/20,Mongolia,0.0,0.0,0.0,MNG
10818,2/21/20,Mongolia,0.0,0.0,0.0,MNG
10819,2/22/20,Mongolia,0.0,0.0,0.0,MNG
10820,2/23/20,Mongolia,0.0,0.0,0.0,MNG
10821,2/24/20,Mongolia,0.0,0.0,0.0,MNG
10822,2/25/20,Mongolia,0.0,0.0,0.0,MNG
10823,2/26/20,Mongolia,0.0,0.0,0.0,MNG
10824,2/27/20,Mongolia,0.0,0.0,0.0,MNG
10825,2/28/20,Mongolia,0.0,0.0,0.0,MNG
10826,2/29/20,Mongolia,0.0,0.0,0.0,MNG
10827,3/1/20,Mongolia,0.0,0.0,0.0,MNG
10828,3/2/20,Mongolia,0.0,0.0,0.0,MNG
10829,3/3/20,Mongolia,0.0,0.0,0.0,MNG
10830,3/4/20,Mongolia,0.0,0.0,0.0,MNG
10831,3/5/20,Mongolia,0.0,0.0,0.0,MNG
10832,3/6/20,Mongolia,0.0,0.0,0.0,MNG
10833,3/7/20,Mongolia,0.0,0.0,0.0,MNG
10834,3/8/20,Mongolia,0.0,0.0,0.0,MNG
10835,3/9/20,Mongolia,0.0,0.0,0.0,MNG
10836,3/10/20,Mongolia,1.0,0.0,0.0,MNG
10837,3/11/20,Mongolia,0.0,0.0,0.0,MNG
10838,3/12/20,Mongolia,0.0,0.0,0.0,MNG
10839,3/13/20,Mongolia,0.0,0.0,0.0,MNG
10840,3/14/20,Mongolia,0.0,0.0,0.0,MNG
10841,3/15/20,Mongolia,0.0,0.0,0.0,MNG
10842,3/16/20,Mongolia,0.0,0.0,0.0,MNG
10843,3/17/20,Mongolia,4.0,0.0,0.0,MNG
10844,3/18/20,Mongolia,1.0,0.0,0.0,MNG
10845,3/19/20,Mongolia,0.0,0.0,0.0,MNG
10846,3/20/20,Mongolia,0.0,0.0,0.0,MNG
10847,3/21/20,Mongolia,4.0,0.0,0.0,MNG
10848,3/22/20,Mongolia,0.0,0.0,0.0,MNG
10849,3/23/20,Mongolia,0.0,0.0,0.0,MNG
10850,3/24/20,Mongolia,0.0,0.0,0.0,MNG
10851,3/25/20,Mongolia,0.0,0.0,0.0,MNG
10852,3/26/20,Mongolia,1.0,0.0,0.0,MNG
10853,3/27/20,Mongolia,0.0,0.0,0.0,MNG
10854,3/28/20,Mongolia,1.0,0.0,0.0,MNG
10855,3/29/20,Mongolia,0.0,0.0,0.0,MNG
10856,3/30/20,Mongolia,0.0,2.0,0.0,MNG
10857,3/31/20,Mongolia,0.0,0.0,0.0,MNG
10858,4/1/20,Mongolia,2.0,0.0,0.0,MNG
10859,4/2/20,Mongolia,0.0,0.0,0.0,MNG
10860,4/3/20,Mongolia,0.0,0.0,0.0,MNG
10861,4/4/20,Mongolia,0.0,0.0,0.0,MNG
10862,4/5/20,Mongolia,0.0,0.0,0.0,MNG
10863,4/6/20,Mongolia,1.0,0.0,0.0,MNG
10864,4/7/20,Mongolia,0.0,2.0,0.0,MNG
10865,4/8/20,Mongolia,1.0,0.0,0.0,MNG
10866,4/9/20,Mongolia,0.0,0.0,0.0,MNG
10867,4/10/20,Mongolia,0.0,0.0,0.0,MNG
10868,4/11/20,Mongolia,0.0,0.0,0.0,MNG
10869,4/12/20,Mongolia,0.0,0.0,0.0,MNG
10870,4/13/20,Mongolia,1.0,0.0,0.0,MNG
10871,4/14/20,Mongolia,13.0,1.0,0.0,MNG
10872,4/15/20,Mongolia,0.0,0.0,0.0,MNG
10873,4/16/20,Mongolia,1.0,0.0,0.0,MNG
10874,4/17/20,Mongolia,0.0,0.0,0.0,MNG
10875,1/22/20,Montenegro,0.0,0.0,0.0,MNE
10876,1/23/20,Montenegro,0.0,0.0,0.0,MNE
10877,1/24/20,Montenegro,0.0,0.0,0.0,MNE
10878,1/25/20,Montenegro,0.0,0.0,0.0,MNE
10879,1/26/20,Montenegro,0.0,0.0,0.0,MNE
10880,1/27/20,Montenegro,0.0,0.0,0.0,MNE
10881,1/28/20,Montenegro,0.0,0.0,0.0,MNE
10882,1/29/20,Montenegro,0.0,0.0,0.0,MNE
10883,1/30/20,Montenegro,0.0,0.0,0.0,MNE
10884,1/31/20,Montenegro,0.0,0.0,0.0,MNE
10885,2/1/20,Montenegro,0.0,0.0,0.0,MNE
10886,2/2/20,Montenegro,0.0,0.0,0.0,MNE
10887,2/3/20,Montenegro,0.0,0.0,0.0,MNE
10888,2/4/20,Montenegro,0.0,0.0,0.0,MNE
10889,2/5/20,Montenegro,0.0,0.0,0.0,MNE
10890,2/6/20,Montenegro,0.0,0.0,0.0,MNE
10891,2/7/20,Montenegro,0.0,0.0,0.0,MNE
10892,2/8/20,Montenegro,0.0,0.0,0.0,MNE
10893,2/9/20,Montenegro,0.0,0.0,0.0,MNE
10894,2/10/20,Montenegro,0.0,0.0,0.0,MNE
10895,2/11/20,Montenegro,0.0,0.0,0.0,MNE
10896,2/12/20,Montenegro,0.0,0.0,0.0,MNE
10897,2/13/20,Montenegro,0.0,0.0,0.0,MNE
10898,2/14/20,Montenegro,0.0,0.0,0.0,MNE
10899,2/15/20,Montenegro,0.0,0.0,0.0,MNE
10900,2/16/20,Montenegro,0.0,0.0,0.0,MNE
10901,2/17/20,Montenegro,0.0,0.0,0.0,MNE
10902,2/18/20,Montenegro,0.0,0.0,0.0,MNE
10903,2/19/20,Montenegro,0.0,0.0,0.0,MNE
10904,2/20/20,Montenegro,0.0,0.0,0.0,MNE
10905,2/21/20,Montenegro,0.0,0.0,0.0,MNE
10906,2/22/20,Montenegro,0.0,0.0,0.0,MNE
10907,2/23/20,Montenegro,0.0,0.0,0.0,MNE
10908,2/24/20,Montenegro,0.0,0.0,0.0,MNE
10909,2/25/20,Montenegro,0.0,0.0,0.0,MNE
10910,2/26/20,Montenegro,0.0,0.0,0.0,MNE
10911,2/27/20,Montenegro,0.0,0.0,0.0,MNE
10912,2/28/20,Montenegro,0.0,0.0,0.0,MNE
10913,2/29/20,Montenegro,0.0,0.0,0.0,MNE
10914,3/1/20,Montenegro,0.0,0.0,0.0,MNE
10915,3/2/20,Montenegro,0.0,0.0,0.0,MNE
10916,3/3/20,Montenegro,0.0,0.0,0.0,MNE
10917,3/4/20,Montenegro,0.0,0.0,0.0,MNE
10918,3/5/20,Montenegro,0.0,0.0,0.0,MNE
10919,3/6/20,Montenegro,0.0,0.0,0.0,MNE
10920,3/7/20,Montenegro,0.0,0.0,0.0,MNE
10921,3/8/20,Montenegro,0.0,0.0,0.0,MNE
10922,3/9/20,Montenegro,0.0,0.0,0.0,MNE
10923,3/10/20,Montenegro,0.0,0.0,0.0,MNE
10924,3/11/20,Montenegro,0.0,0.0,0.0,MNE
10925,3/12/20,Montenegro,0.0,0.0,0.0,MNE
10926,3/13/20,Montenegro,0.0,0.0,0.0,MNE
10927,3/14/20,Montenegro,0.0,0.0,0.0,MNE
10928,3/15/20,Montenegro,0.0,0.0,0.0,MNE
10929,3/16/20,Montenegro,0.0,0.0,0.0,MNE
10930,3/17/20,Montenegro,2.0,0.0,0.0,MNE
10931,3/18/20,Montenegro,0.0,0.0,0.0,MNE
10932,3/19/20,Montenegro,1.0,0.0,0.0,MNE
10933,3/20/20,Montenegro,11.0,0.0,0.0,MNE
10934,3/21/20,Montenegro,0.0,0.0,0.0,MNE
10935,3/22/20,Montenegro,7.0,0.0,0.0,MNE
10936,3/23/20,Montenegro,6.0,0.0,1.0,MNE
10937,3/24/20,Montenegro,20.0,0.0,0.0,MNE
10938,3/25/20,Montenegro,5.0,0.0,0.0,MNE
10939,3/26/20,Montenegro,17.0,0.0,0.0,MNE
10940,3/27/20,Montenegro,13.0,0.0,0.0,MNE
10941,3/28/20,Montenegro,2.0,0.0,0.0,MNE
10942,3/29/20,Montenegro,1.0,0.0,0.0,MNE
10943,3/30/20,Montenegro,6.0,0.0,0.0,MNE
10944,3/31/20,Montenegro,18.0,0.0,1.0,MNE
10945,4/1/20,Montenegro,14.0,0.0,0.0,MNE
10946,4/2/20,Montenegro,21.0,0.0,0.0,MNE
10947,4/3/20,Montenegro,30.0,1.0,0.0,MNE
10948,4/4/20,Montenegro,27.0,0.0,0.0,MNE
10949,4/5/20,Montenegro,13.0,0.0,0.0,MNE
10950,4/6/20,Montenegro,19.0,0.0,0.0,MNE
10951,4/7/20,Montenegro,8.0,3.0,0.0,MNE
10952,4/8/20,Montenegro,7.0,0.0,0.0,MNE
10953,4/9/20,Montenegro,4.0,0.0,0.0,MNE
10954,4/10/20,Montenegro,3.0,0.0,0.0,MNE
10955,4/11/20,Montenegro,8.0,1.0,0.0,MNE
10956,4/12/20,Montenegro,9.0,0.0,1.0,MNE
10957,4/13/20,Montenegro,2.0,0.0,0.0,MNE
10958,4/14/20,Montenegro,9.0,41.0,1.0,MNE
10959,4/15/20,Montenegro,5.0,9.0,0.0,MNE
10960,4/16/20,Montenegro,15.0,0.0,0.0,MNE
10961,4/17/20,Montenegro,0.0,0.0,1.0,MNE
10962,1/22/20,Montserrat,0.0,0.0,0.0,MSR
10963,1/23/20,Montserrat,0.0,0.0,0.0,MSR
10964,1/24/20,Montserrat,0.0,0.0,0.0,MSR
10965,1/25/20,Montserrat,0.0,0.0,0.0,MSR
10966,1/26/20,Montserrat,0.0,0.0,0.0,MSR
10967,1/27/20,Montserrat,0.0,0.0,0.0,MSR
10968,1/28/20,Montserrat,0.0,0.0,0.0,MSR
10969,1/29/20,Montserrat,0.0,0.0,0.0,MSR
10970,1/30/20,Montserrat,0.0,0.0,0.0,MSR
10971,1/31/20,Montserrat,0.0,0.0,0.0,MSR
10972,2/1/20,Montserrat,0.0,0.0,0.0,MSR
10973,2/2/20,Montserrat,0.0,0.0,0.0,MSR
10974,2/3/20,Montserrat,0.0,0.0,0.0,MSR
10975,2/4/20,Montserrat,0.0,0.0,0.0,MSR
10976,2/5/20,Montserrat,0.0,0.0,0.0,MSR
10977,2/6/20,Montserrat,0.0,0.0,0.0,MSR
10978,2/7/20,Montserrat,0.0,0.0,0.0,MSR
10979,2/8/20,Montserrat,0.0,0.0,0.0,MSR
10980,2/9/20,Montserrat,0.0,0.0,0.0,MSR
10981,2/10/20,Montserrat,0.0,0.0,0.0,MSR
10982,2/11/20,Montserrat,0.0,0.0,0.0,MSR
10983,2/12/20,Montserrat,0.0,0.0,0.0,MSR
10984,2/13/20,Montserrat,0.0,0.0,0.0,MSR
10985,2/14/20,Montserrat,0.0,0.0,0.0,MSR
10986,2/15/20,Montserrat,0.0,0.0,0.0,MSR
10987,2/16/20,Montserrat,0.0,0.0,0.0,MSR
