"date","confirmed","recovered","deaths","country_code","StringencyIndex","StringencyIndexForDisplay","cum_cases","cum_recovered","cum_deaths","since_first"
2020-04-08,14,6,1,"XKX",83.8765714285714,83.8765714285714,184,30,5,13
2020-04-09,0,0,0,"XKX",83.704375,83.704375,184,30,5,14
2020-04-10,66,22,2,"XKX",84.6462068965517,84.6462068965517,250,52,7,15
2020-04-11,33,6,0,"XKX",84.6462068965517,84.6462068965517,283,58,7,16
2020-04-12,0,0,0,"XKX",84.7782142857143,84.8538888888889,283,58,7,17
2020-04-13,0,0,0,"XKX",85.89,85.0522222222222,283,58,7,18
2020-04-14,104,8,1,"XKX",87.2178947368421,85.0522222222222,387,66,8,19
2020-04-15,0,0,0,"XKX",86.9673684210526,84.92,387,66,8,20
2020-04-16,62,13,3,"XKX",86.395,84.92,449,79,11,21
2020-04-17,31,5,1,"XKX",92.86,84.92,480,84,12,22
2020-02-24,1,0,0,"KWT",19.05,19.05,1,0,0,0
2020-02-25,10,0,0,"KWT",19.05,19.05,11,0,0,1
2020-02-26,15,0,0,"KWT",19.05,19.05,26,0,0,2
2020-02-27,17,0,0,"KWT",19.05,19.05,43,0,0,3
2020-02-28,2,0,0,"KWT",19.05,19.05,45,0,0,4
2020-02-29,0,0,0,"KWT",19.05,19.05,45,0,0,5
2020-03-01,0,0,0,"KWT",38.1,38.1,45,0,0,6
2020-03-02,11,0,0,"KWT",38.1,38.1,56,0,0,7
2020-03-03,0,0,0,"KWT",38.1,38.1,56,0,0,8
2020-03-04,0,0,0,"KWT",38.1,38.1,56,0,0,9
2020-03-05,2,0,0,"KWT",38.1,38.1,58,0,0,10
2020-03-06,0,0,0,"KWT",38.1,38.1,58,0,0,11
2020-03-07,3,0,0,"KWT",47.62,47.62,61,0,0,12
2020-03-08,3,1,0,"KWT",47.62,47.62,64,1,0,13
2020-03-09,0,0,0,"KWT",47.62,47.62,64,1,0,14
2020-03-10,5,0,0,"KWT",47.62,47.62,69,1,0,15
2020-03-11,3,1,0,"KWT",66.67,66.67,72,2,0,16
2020-03-12,8,3,0,"KWT",80.95,80.95,80,5,0,17
2020-03-13,0,0,0,"KWT",80.95,80.95,80,5,0,18
2020-03-14,24,0,0,"KWT",80.95,80.95,104,5,0,19
2020-03-15,8,0,0,"KWT",80.95,80.95,112,5,0,20
2020-03-16,11,4,0,"KWT",80.95,80.95,123,9,0,21
2020-03-17,7,0,0,"KWT",80.95,80.95,130,9,0,22
2020-03-18,12,6,0,"KWT",80.95,80.95,142,15,0,23
2020-03-19,6,3,0,"KWT",80.95,80.95,148,18,0,24
2020-03-20,11,0,0,"KWT",80.95,80.95,159,18,0,25
2020-03-21,17,9,0,"KWT",80.95,80.95,176,27,0,26
2020-03-22,12,0,0,"KWT",95.24,95.24,188,27,0,27
2020-03-23,1,0,0,"KWT",95.24,95.24,189,27,0,28
2020-03-24,2,12,0,"KWT",95.24,95.24,191,39,0,29
2020-03-25,4,4,0,"KWT",95.24,95.24,195,43,0,30
2020-03-26,13,6,0,"KWT",95.24,95.24,208,49,0,31
2020-03-27,17,8,0,"KWT",95.24,95.24,225,57,0,32
2020-03-28,10,7,0,"KWT",95.24,95.24,235,64,0,33
2020-03-29,20,3,0,"KWT",95.24,95.24,255,67,0,34
2020-03-30,11,5,0,"KWT",95.24,95.24,266,72,0,35
2020-03-31,23,1,0,"KWT",95.24,95.24,289,73,0,36
2020-04-01,28,7,0,"KWT",95.24,95.24,317,80,0,37
2020-04-02,25,1,0,"KWT",95.24,95.24,342,81,0,38
2020-04-03,75,1,0,"KWT",95.24,95.24,417,82,0,39
2020-04-04,62,11,1,"KWT",95.24,95.24,479,93,1,40
2020-04-05,77,6,0,"KWT",95.24,95.24,556,99,1,41
2020-04-06,109,4,0,"KWT",95.24,95.24,665,103,1,42
2020-04-07,78,2,0,"KWT",95.24,95.24,743,105,1,43
2020-04-08,112,6,0,"KWT",95.24,95.24,855,111,1,44
2020-04-09,55,0,0,"KWT",95.24,95.24,910,111,1,45
2020-04-10,83,12,0,"KWT",95.24,95.24,993,123,1,46
2020-04-11,161,10,0,"KWT",95.24,95.24,1154,133,1,47
2020-04-12,80,9,0,"KWT",95.24,95.24,1234,142,1,48
2020-04-13,66,8,1,"KWT",95.24,95.24,1300,150,2,49
2020-04-14,55,26,1,"KWT",95.24,95.24,1355,176,3,50
2020-04-15,50,30,0,"KWT",95.24,95.24,1405,206,3,51
2020-04-16,119,19,0,"KWT",95.24,95.24,1524,225,3,52
2020-04-17,134,33,2,"KWT",84.92,95.24,1658,258,5,53
2020-03-18,3,0,0,"KGZ",42.86,42.86,3,0,0,0
2020-03-19,0,0,0,"KGZ",42.86,42.86,3,0,0,1
2020-03-20,3,0,0,"KGZ",42.86,42.86,6,0,0,2
2020-03-21,8,0,0,"KGZ",42.86,42.86,14,0,0,3
2020-03-22,0,0,0,"KGZ",42.86,42.86,14,0,0,4
2020-03-23,2,0,0,"KGZ",42.86,42.86,16,0,0,5
2020-03-24,26,0,0,"KGZ",42.86,42.86,42,0,0,6
2020-03-25,2,0,0,"KGZ",78.57,78.57,44,0,0,7
2020-03-26,0,0,0,"KGZ",78.57,78.57,44,0,0,8
2020-03-27,14,0,0,"KGZ",78.57,78.57,58,0,0,9
2020-03-28,0,0,0,"KGZ",78.57,78.57,58,0,0,10
2020-03-29,26,0,0,"KGZ",78.57,78.57,84,0,0,11
2020-03-30,10,3,0,"KGZ",78.57,78.57,94,3,0,12
2020-03-31,13,0,0,"KGZ",78.57,78.57,107,3,0,13
2020-04-01,4,0,0,"KGZ",78.57,78.57,111,3,0,14
2020-04-02,5,2,0,"KGZ",78.57,78.57,116,5,0,15
2020-04-03,14,1,1,"KGZ",78.57,78.57,130,6,1,16
2020-04-04,14,3,0,"KGZ",78.57,78.57,144,9,1,17
2020-04-05,3,0,0,"KGZ",78.57,78.57,147,9,1,18
2020-04-06,69,24,3,"KGZ",78.57,78.57,216,33,4,19
2020-04-07,12,0,0,"KGZ",78.57,78.57,228,33,4,20
2020-04-08,42,0,0,"KGZ",78.57,78.57,270,33,4,21
2020-04-09,10,2,0,"KGZ",78.57,78.57,280,35,4,22
2020-04-10,18,0,1,"KGZ",78.57,78.57,298,35,5,23
2020-04-11,41,9,0,"KGZ",78.57,78.57,339,44,5,24
2020-04-12,38,10,0,"KGZ",78.57,78.57,377,54,5,25
2020-04-13,42,13,0,"KGZ",78.57,78.57,419,67,5,26
2020-04-14,11,4,0,"KGZ",100,78.57,430,71,5,27
2020-04-15,19,7,0,"KGZ",100,78.57,449,78,5,28
2020-04-16,17,13,0,"KGZ",100,78.57,466,91,5,29
2020-04-17,23,23,0,"KGZ",0,78.57,489,114,5,30
2020-03-24,2,0,0,"LAO",42.86,42.86,2,0,0,0
2020-03-25,1,0,0,"LAO",42.86,42.86,3,0,0,1
2020-03-26,3,0,0,"LAO",47.62,47.62,6,0,0,2
2020-03-27,0,0,0,"LAO",47.62,47.62,6,0,0,3
2020-03-28,2,0,0,"LAO",47.62,47.62,8,0,0,4
2020-03-29,0,0,0,"LAO",66.67,66.67,8,0,0,5
2020-03-30,0,0,0,"LAO",95.24,95.24,8,0,0,6
2020-03-31,1,0,0,"LAO",100,100,9,0,0,7
2020-04-01,1,0,0,"LAO",100,100,10,0,0,8
2020-04-02,0,0,0,"LAO",100,100,10,0,0,9
2020-04-03,0,0,0,"LAO",100,100,10,0,0,10
2020-04-04,0,0,0,"LAO",100,100,10,0,0,11
2020-04-05,1,0,0,"LAO",100,100,11,0,0,12
2020-04-06,1,0,0,"LAO",100,100,12,0,0,13
2020-04-07,2,0,0,"LAO",100,100,14,0,0,14
2020-04-08,1,0,0,"LAO",100,100,15,0,0,15
2020-04-09,1,0,0,"LAO",100,100,16,0,0,16
2020-04-10,0,0,0,"LAO",100,100,16,0,0,17
2020-04-11,2,0,0,"LAO",100,100,18,0,0,18
2020-04-12,1,0,0,"LAO",81.902,100,19,0,0,19
2020-04-13,0,0,0,"LAO",81.902,100,19,0,0,20
2020-04-14,0,1,0,"LAO",81.902,100,19,1,0,21
2020-04-15,0,0,0,"LAO",80.95,100,19,1,0,22
2020-04-16,0,1,0,"LAO",80.95,100,19,2,0,23
2020-04-17,0,0,0,"LAO",85.71,100,19,2,0,24
2020-03-02,1,0,0,"LVA",15.6208,15.6208,1,0,0,0
2020-03-03,0,0,0,"LVA",17.0346153846154,17.0346153846154,1,0,0,1
2020-03-04,0,0,0,"LVA",17.6889285714286,17.6889285714286,1,0,0,2
2020-03-05,0,0,0,"LVA",18.5733333333333,18.5733333333333,1,0,0,3
2020-03-06,0,0,0,"LVA",19.3471875,19.3471875,1,0,0,4
2020-03-07,0,0,0,"LVA",20.0909375,20.0909375,1,0,0,5
2020-03-08,1,0,0,"LVA",21.57,21.57,2,0,0,6
2020-03-09,4,0,0,"LVA",25.5114285714286,25.5114285714286,6,0,0,7
2020-03-10,2,1,0,"LVA",29.5922857142857,29.5922857142857,8,1,0,8
2020-03-11,2,0,0,"LVA",34.7628571428571,34.7628571428571,10,1,0,9
2020-03-12,0,0,0,"LVA",44.5582857142857,44.5582857142857,10,1,0,10
2020-03-13,7,0,0,"LVA",50.5448571428571,50.5448571428571,17,1,0,11
2020-03-14,9,0,0,"LVA",52.5854285714286,52.5854285714286,26,1,0,12
2020-03-15,4,0,0,"LVA",54.7625714285714,54.7625714285714,30,1,0,13
2020-03-16,4,0,0,"LVA",62.8966666666667,62.8966666666667,34,1,0,14
2020-03-17,15,0,0,"LVA",66.8652777777778,66.8652777777778,49,1,0,15
2020-03-18,22,0,0,"LVA",70.1713888888889,70.1713888888889,71,1,0,16
2020-03-19,15,0,0,"LVA",72.1558333333333,72.1558333333333,86,1,0,17
2020-03-20,25,0,0,"LVA",73.3463888888889,73.3463888888889,111,1,0,18
2020-03-21,13,0,0,"LVA",75.3308333333333,75.3308333333333,124,1,0,19
2020-03-22,15,0,0,"LVA",76.1244444444444,76.1244444444444,139,1,0,20
2020-03-23,41,0,0,"LVA",78.2408333333333,78.2408333333333,180,1,0,21
2020-03-24,17,0,0,"LVA",79.8938888888889,79.8938888888889,197,1,0,22
2020-03-25,24,0,0,"LVA",81.0841666666667,81.0841666666667,221,1,0,23
2020-03-26,23,0,0,"LVA",81.0841666666667,81.0841666666667,244,1,0,24
2020-03-27,36,0,0,"LVA",81.7455555555556,81.7455555555556,280,1,0,25
2020-03-28,25,0,0,"LVA",81.8780555555556,81.8780555555556,305,1,0,26
2020-03-29,42,0,0,"LVA",82.0763888888889,82.0763888888889,347,1,0,27
2020-03-30,29,0,0,"LVA",82.4730555555556,82.4730555555556,376,1,0,28
2020-03-31,22,0,0,"LVA",83.2666666666667,83.2666666666667,398,1,0,29
2020-04-01,48,0,0,"LVA",83.2663888888889,83.2663888888889,446,1,0,30
2020-04-02,12,30,0,"LVA",84.0128571428571,84.0128571428571,458,31,0,31
2020-04-03,35,-30,1,"LVA",83.7405714285714,83.7405714285714,493,1,1,32
2020-04-04,16,0,0,"LVA",84.1485714285714,84.1485714285714,509,1,1,33
2020-04-05,24,0,0,"LVA",84.1485714285714,84.1485714285714,533,1,1,34
2020-04-06,9,15,0,"LVA",84.1485714285714,84.1485714285714,542,16,1,35
2020-04-07,6,0,1,"LVA",84.1485714285714,84.1485714285714,548,16,2,36
2020-04-08,29,0,0,"LVA",83.8765714285714,83.8765714285714,577,16,2,37
2020-04-09,12,0,1,"LVA",83.704375,83.704375,589,16,3,38
2020-04-10,23,0,0,"LVA",84.6462068965517,84.6462068965517,612,16,3,39
2020-04-11,18,0,0,"LVA",84.6462068965517,84.6462068965517,630,16,3,40
2020-04-12,21,0,2,"LVA",84.7782142857143,84.8538888888889,651,16,5,41
2020-04-13,4,0,0,"LVA",85.89,85.0522222222222,655,16,5,42
2020-04-14,2,0,0,"LVA",87.2178947368421,85.0522222222222,657,16,5,43
2020-04-15,9,28,0,"LVA",86.9673684210526,84.92,666,44,5,44
2020-04-16,9,13,0,"LVA",86.395,84.92,675,57,5,45
2020-04-17,7,31,0,"LVA",92.86,84.92,682,88,5,46
2020-02-21,1,0,0,"LBN",19.05,19.05,1,0,0,0
2020-02-22,0,0,0,"LBN",19.05,19.05,1,0,0,1
2020-02-23,0,0,0,"LBN",19.05,19.05,1,0,0,2
2020-02-24,0,0,0,"LBN",19.05,19.05,1,0,0,3
2020-02-25,0,0,0,"LBN",19.05,19.05,1,0,0,4
2020-02-26,1,0,0,"LBN",19.05,19.05,2,0,0,5
2020-02-27,0,0,0,"LBN",19.05,19.05,2,0,0,6
2020-02-28,0,0,0,"LBN",28.57,28.57,2,0,0,7
2020-02-29,2,0,0,"LBN",28.57,28.57,4,0,0,8
2020-03-01,6,0,0,"LBN",42.86,42.86,10,0,0,9
2020-03-02,3,0,0,"LBN",42.86,42.86,13,0,0,10
2020-03-03,0,0,0,"LBN",42.86,42.86,13,0,0,11
2020-03-04,0,1,0,"LBN",42.86,42.86,13,1,0,12
2020-03-05,3,0,0,"LBN",42.86,42.86,16,1,0,13
2020-03-06,6,0,0,"LBN",42.86,42.86,22,1,0,14
2020-03-07,0,0,0,"LBN",42.86,42.86,22,1,0,15
2020-03-08,10,0,0,"LBN",42.86,42.86,32,1,0,16
2020-03-09,0,0,0,"LBN",42.86,42.86,32,1,0,17
2020-03-10,9,0,1,"LBN",42.86,42.86,41,1,1,18
2020-03-11,20,0,2,"LBN",42.86,42.86,61,1,3,19
2020-03-12,0,0,0,"LBN",57.14,57.14,61,1,3,20
2020-03-13,16,0,0,"LBN",57.14,57.14,77,1,3,21
2020-03-14,16,0,0,"LBN",57.14,57.14,93,1,3,22
2020-03-15,17,0,0,"LBN",57.14,57.14,110,1,3,23
2020-03-16,0,0,0,"LBN",85.71,85.71,110,1,3,24
2020-03-17,10,2,0,"LBN",85.71,85.71,120,3,3,25
2020-03-18,13,0,0,"LBN",100,100,133,3,3,26
2020-03-19,24,1,1,"LBN",100,100,157,4,4,27
2020-03-20,6,0,0,"LBN",100,100,163,4,4,28
2020-03-21,24,0,0,"LBN",100,100,187,4,4,29
2020-03-22,61,4,0,"LBN",100,100,248,8,4,30
2020-03-23,19,0,0,"LBN",100,100,267,8,4,31
2020-03-24,51,0,0,"LBN",90.48,90.48,318,8,4,32
2020-03-25,15,12,2,"LBN",100,100,333,20,6,33
2020-03-26,35,3,0,"LBN",100,100,368,23,6,34
2020-03-27,23,4,2,"LBN",100,100,391,27,8,35
2020-03-28,21,3,0,"LBN",100,100,412,30,8,36
2020-03-29,26,0,2,"LBN",100,100,438,30,10,37
2020-03-30,8,5,1,"LBN",100,100,446,35,11,38
2020-03-31,24,2,1,"LBN",100,100,470,37,12,39
2020-04-01,9,6,2,"LBN",100,100,479,43,14,40
2020-04-02,15,3,2,"LBN",100,100,494,46,16,41
2020-04-03,14,4,1,"LBN",100,100,508,50,17,42
2020-04-04,12,4,0,"LBN",100,100,520,54,17,43
2020-04-05,7,0,1,"LBN",95.24,95.24,527,54,18,44
2020-04-06,14,6,1,"LBN",95.24,95.24,541,60,19,45
2020-04-07,7,2,0,"LBN",100,100,548,62,19,46
2020-04-08,28,0,0,"LBN",100,100,576,62,19,47
2020-04-09,6,5,0,"LBN",100,100,582,67,19,48
2020-04-10,27,9,1,"LBN",100,100,609,76,20,49
2020-04-11,10,1,0,"LBN",100,100,619,77,20,50
2020-04-12,11,3,0,"LBN",100,100,630,80,20,51
2020-04-13,2,0,0,"LBN",100,100,632,80,20,52
2020-04-14,9,0,1,"LBN",100,100,641,80,21,53
2020-04-15,17,5,0,"LBN",100,100,658,85,21,54
2020-04-16,5,1,0,"LBN",100,100,663,86,21,55
2020-04-17,5,0,0,"LBN",84.92,100,668,86,21,56
2020-03-16,1,0,0,"LBR",34.9213333333333,34.9213333333333,1,0,0,0
2020-03-17,0,0,0,"LBR",40.029375,40.029375,1,0,0,1
2020-03-18,1,0,0,"LBR",47.1173684210526,47.1173684210526,2,0,0,2
2020-03-19,0,0,0,"LBR",51.4285,51.4285,2,0,0,3
2020-03-20,0,0,0,"LBR",51.76,51.76,2,0,0,4
2020-03-21,1,0,0,"LBR",57.9358333333333,57.9358333333333,3,0,0,5
2020-03-22,0,0,0,"LBR",60.1646153846154,60.1646153846154,3,0,0,6
2020-03-23,0,0,0,"LBR",65.4757692307692,65.4757692307692,3,0,0,7
2020-03-24,0,0,0,"LBR",69.8407407407407,69.8407407407407,3,0,0,8
2020-03-25,0,0,0,"LBR",71.7678571428571,71.7678571428571,3,0,0,9
2020-03-26,0,0,0,"LBR",73.3839285714286,73.3839285714286,3,0,0,10
2020-03-27,0,0,0,"LBR",74.8296428571429,74.8296428571429,3,0,0,11
2020-03-28,0,0,0,"LBR",75.17,75.17,3,0,0,12
2020-03-29,0,0,0,"LBR",76.1903571428571,76.1903571428571,3,0,0,13
2020-03-30,0,0,0,"LBR",78.1606896551724,78.1606896551724,3,0,0,14
2020-03-31,0,0,0,"LBR",75.8825806451613,75.8825806451613,3,0,0,15
2020-04-01,3,0,0,"LBR",76.0364516129032,76.0364516129032,6,0,0,16
2020-04-02,0,0,0,"LBR",76.4134375,76.4134375,6,0,0,17
2020-04-03,1,0,0,"LBR",76.9340625,76.9340625,7,0,0,18
2020-04-04,3,3,1,"LBR",77.380625,77.380625,10,3,1,19
2020-04-05,3,0,2,"LBR",79.0763636363636,79.0763636363636,13,3,3,20
2020-04-06,1,0,0,"LBR",79.2927272727273,79.2927272727273,14,3,3,21
2020-04-07,0,0,0,"LBR",78.27375,78.27375,14,3,3,22
2020-04-08,17,0,1,"LBR",79.5384375,79.5384375,31,3,4,23
2020-04-09,0,0,0,"LBR",79.5384375,79.5384375,31,3,4,24
2020-04-10,6,0,1,"LBR",79.5384375,79.5384375,37,3,5,25
2020-04-11,11,0,0,"LBR",79.5384375,79.5384375,48,3,5,26
2020-04-12,2,0,0,"LBR",79.240625,79.869696969697,50,3,5,27
2020-04-13,9,1,1,"LBR",81.3771428571429,80.3027272727273,59,4,6,28
2020-04-14,0,0,0,"LBR",84.7877777777778,80.3027272727273,59,4,6,29
2020-04-15,0,0,0,"LBR",83.5972222222222,79.6533333333333,59,4,6,30
2020-04-16,0,0,0,"LBR",84.7976923076923,79.6533333333333,59,4,6,31
2020-04-17,17,3,1,"LBR",76.9833333333333,79.6533333333333,76,7,7,32
2020-03-24,1,0,0,"LBY",95.24,95.24,1,0,0,0
2020-03-25,0,0,0,"LBY",95.24,95.24,1,0,0,1
2020-03-26,0,0,0,"LBY",95.24,95.24,1,0,0,2
2020-03-27,0,0,0,"LBY",95.24,95.24,1,0,0,3
2020-03-28,2,0,0,"LBY",95.24,95.24,3,0,0,4
2020-03-29,5,0,0,"LBY",95.24,95.24,8,0,0,5
2020-03-30,0,0,0,"LBY",95.24,95.24,8,0,0,6
2020-03-31,2,1,0,"LBY",95.24,95.24,10,1,0,7
2020-04-01,0,-1,0,"LBY",95.24,95.24,10,0,0,8
2020-04-02,1,0,1,"LBY",95.24,95.24,11,0,1,9
2020-04-03,0,0,0,"LBY",95.24,95.24,11,0,1,10
2020-04-04,7,0,0,"LBY",95.24,95.24,18,0,1,11
2020-04-05,0,0,0,"LBY",95.24,95.24,18,0,1,12
2020-04-06,1,1,0,"LBY",95.24,95.24,19,1,1,13
2020-04-07,1,0,0,"LBY",95.24,95.24,20,1,1,14
2020-04-08,1,7,0,"LBY",95.24,95.24,21,8,1,15
2020-04-09,3,0,0,"LBY",95.24,95.24,24,8,1,16
2020-04-10,0,0,0,"LBY",95.24,95.24,24,8,1,17
2020-04-11,0,0,0,"LBY",95.24,95.24,24,8,1,18
2020-04-12,1,1,0,"LBY",95.24,95.24,25,9,1,19
2020-04-13,1,0,0,"LBY",95.24,95.24,26,9,1,20
2020-04-14,9,0,0,"LBY",95.24,95.24,35,9,1,21
2020-04-15,13,0,0,"LBY",95.24,95.24,48,9,1,22
2020-04-16,1,2,0,"LBY",84.7976923076923,95.24,49,11,1,23
2020-04-17,0,0,0,"LBY",76.9833333333333,95.24,49,11,1,24
2020-03-04,1,0,0,"LIE",17.6889285714286,17.6889285714286,1,0,0,0
2020-03-05,0,0,0,"LIE",18.5733333333333,18.5733333333333,1,0,0,1
2020-03-06,0,0,0,"LIE",19.3471875,19.3471875,1,0,0,2
2020-03-07,0,0,0,"LIE",20.0909375,20.0909375,1,0,0,3
2020-03-08,0,0,0,"LIE",21.57,21.57,1,0,0,4
2020-03-09,0,0,0,"LIE",25.5114285714286,25.5114285714286,1,0,0,5
2020-03-10,0,0,0,"LIE",29.5922857142857,29.5922857142857,1,0,0,6
2020-03-11,0,0,0,"LIE",34.7628571428571,34.7628571428571,1,0,0,7
2020-03-12,0,0,0,"LIE",44.5582857142857,44.5582857142857,1,0,0,8
2020-03-13,0,0,0,"LIE",50.5448571428571,50.5448571428571,1,0,0,9
2020-03-14,3,0,0,"LIE",52.5854285714286,52.5854285714286,4,0,0,10
2020-03-15,0,0,0,"LIE",54.7625714285714,54.7625714285714,4,0,0,11
2020-03-16,0,0,0,"LIE",62.8966666666667,62.8966666666667,4,0,0,12
2020-03-17,3,0,0,"LIE",66.8652777777778,66.8652777777778,7,0,0,13
2020-03-18,21,0,0,"LIE",70.1713888888889,70.1713888888889,28,0,0,14
2020-03-19,0,0,0,"LIE",72.1558333333333,72.1558333333333,28,0,0,15
2020-03-20,0,0,0,"LIE",73.3463888888889,73.3463888888889,28,0,0,16
2020-03-21,9,0,0,"LIE",75.3308333333333,75.3308333333333,37,0,0,17
2020-03-22,0,0,0,"LIE",76.1244444444444,76.1244444444444,37,0,0,18
2020-03-23,14,0,0,"LIE",78.2408333333333,78.2408333333333,51,0,0,19
2020-03-24,0,0,0,"LIE",79.8938888888889,79.8938888888889,51,0,0,20
2020-03-25,0,0,0,"LIE",81.0841666666667,81.0841666666667,51,0,0,21
2020-03-26,5,0,0,"LIE",81.0841666666667,81.0841666666667,56,0,0,22
2020-03-27,0,0,0,"LIE",81.7455555555556,81.7455555555556,56,0,0,23
2020-03-28,0,0,0,"LIE",81.8780555555556,81.8780555555556,56,0,0,24
2020-03-29,0,0,0,"LIE",82.0763888888889,82.0763888888889,56,0,0,25
2020-03-30,6,0,0,"LIE",82.4730555555556,82.4730555555556,62,0,0,26
2020-03-31,6,0,0,"LIE",83.2666666666667,83.2666666666667,68,0,0,27
2020-04-01,0,0,0,"LIE",83.2663888888889,83.2663888888889,68,0,0,28
2020-04-02,7,0,0,"LIE",84.0128571428571,84.0128571428571,75,0,0,29
2020-04-03,0,0,0,"LIE",83.7405714285714,83.7405714285714,75,0,0,30
2020-04-04,2,0,1,"LIE",84.1485714285714,84.1485714285714,77,0,1,31
2020-04-05,0,0,0,"LIE",84.1485714285714,84.1485714285714,77,0,1,32
2020-04-06,0,55,0,"LIE",84.1485714285714,84.1485714285714,77,55,1,33
2020-04-07,1,0,0,"LIE",84.1485714285714,84.1485714285714,78,55,1,34
2020-04-08,0,0,0,"LIE",83.8765714285714,83.8765714285714,78,55,1,35
2020-04-09,0,0,0,"LIE",83.704375,83.704375,78,55,1,36
2020-04-10,1,0,0,"LIE",84.6462068965517,84.6462068965517,79,55,1,37
2020-04-11,0,0,0,"LIE",84.6462068965517,84.6462068965517,79,55,1,38
2020-04-12,0,0,0,"LIE",84.7782142857143,84.8538888888889,79,55,1,39
2020-04-13,0,0,0,"LIE",85.89,85.0522222222222,79,55,1,40
2020-04-14,0,0,0,"LIE",87.2178947368421,85.0522222222222,79,55,1,41
2020-04-15,0,0,0,"LIE",86.9673684210526,84.92,79,55,1,42
2020-04-16,0,0,0,"LIE",86.395,84.92,79,55,1,43
2020-04-17,0,0,0,"LIE",92.86,84.92,79,55,1,44
2020-02-28,1,0,0,"LTU",16.55,16.55,1,0,0,0
2020-02-29,0,0,0,"LTU",17.3177272727273,17.3177272727273,1,0,0,1
2020-03-01,0,0,0,"LTU",16.7717391304348,16.7717391304348,1,0,0,2
2020-03-02,0,0,0,"LTU",15.6208,15.6208,1,0,0,3
2020-03-03,0,0,0,"LTU",17.0346153846154,17.0346153846154,1,0,0,4
2020-03-04,0,0,0,"LTU",17.6889285714286,17.6889285714286,1,0,0,5
2020-03-05,0,0,0,"LTU",18.5733333333333,18.5733333333333,1,0,0,6
2020-03-06,0,0,0,"LTU",19.3471875,19.3471875,1,0,0,7
2020-03-07,0,0,0,"LTU",20.0909375,20.0909375,1,0,0,8
2020-03-08,0,0,0,"LTU",21.57,21.57,1,0,0,9
2020-03-09,0,0,0,"LTU",25.5114285714286,25.5114285714286,1,0,0,10
2020-03-10,0,0,0,"LTU",29.5922857142857,29.5922857142857,1,0,0,11
2020-03-11,2,0,0,"LTU",34.7628571428571,34.7628571428571,3,0,0,12
2020-03-12,0,0,0,"LTU",44.5582857142857,44.5582857142857,3,0,0,13
2020-03-13,3,0,0,"LTU",50.5448571428571,50.5448571428571,6,0,0,14
2020-03-14,2,0,0,"LTU",52.5854285714286,52.5854285714286,8,0,0,15
2020-03-15,4,1,0,"LTU",54.7625714285714,54.7625714285714,12,1,0,16
2020-03-16,5,0,0,"LTU",62.8966666666667,62.8966666666667,17,1,0,17
2020-03-17,8,0,0,"LTU",66.8652777777778,66.8652777777778,25,1,0,18
2020-03-18,2,0,0,"LTU",70.1713888888889,70.1713888888889,27,1,0,19
2020-03-19,9,0,0,"LTU",72.1558333333333,72.1558333333333,36,1,0,20
2020-03-20,13,0,0,"LTU",73.3463888888889,73.3463888888889,49,1,0,21
2020-03-21,34,0,1,"LTU",75.3308333333333,75.3308333333333,83,1,1,22
2020-03-22,60,0,0,"LTU",76.1244444444444,76.1244444444444,143,1,1,23
2020-03-23,36,0,0,"LTU",78.2408333333333,78.2408333333333,179,1,1,24
2020-03-24,30,0,1,"LTU",79.8938888888889,79.8938888888889,209,1,2,25
2020-03-25,65,0,2,"LTU",81.0841666666667,81.0841666666667,274,1,4,26
2020-03-26,25,0,0,"LTU",81.0841666666667,81.0841666666667,299,1,4,27
2020-03-27,59,0,1,"LTU",81.7455555555556,81.7455555555556,358,1,5,28
2020-03-28,36,0,2,"LTU",81.8780555555556,81.8780555555556,394,1,7,29
2020-03-29,66,0,0,"LTU",82.0763888888889,82.0763888888889,460,1,7,30
2020-03-30,31,6,0,"LTU",82.4730555555556,82.4730555555556,491,7,7,31
2020-03-31,46,0,1,"LTU",83.2666666666667,83.2666666666667,537,7,8,32
2020-04-01,44,0,0,"LTU",83.2663888888889,83.2663888888889,581,7,8,33
2020-04-02,68,0,1,"LTU",84.0128571428571,84.0128571428571,649,7,9,34
2020-04-03,47,0,0,"LTU",83.7405714285714,83.7405714285714,696,7,9,35
2020-04-04,75,0,2,"LTU",84.1485714285714,84.1485714285714,771,7,11,36
2020-04-05,40,0,2,"LTU",84.1485714285714,84.1485714285714,811,7,13,37
2020-04-06,32,1,2,"LTU",84.1485714285714,84.1485714285714,843,8,15,38
2020-04-07,37,0,0,"LTU",84.1485714285714,84.1485714285714,880,8,15,39
2020-04-08,32,0,0,"LTU",83.8765714285714,83.8765714285714,912,8,15,40
2020-04-09,43,0,1,"LTU",83.704375,83.704375,955,8,16,41
2020-04-10,44,46,6,"LTU",84.6462068965517,84.6462068965517,999,54,22,42
2020-04-11,27,0,1,"LTU",84.6462068965517,84.6462068965517,1026,54,23,43
2020-04-12,27,43,0,"LTU",84.7782142857143,84.8538888888889,1053,97,23,44
2020-04-13,9,4,1,"LTU",85.89,85.0522222222222,1062,101,24,45
2020-04-14,8,0,5,"LTU",87.2178947368421,85.0522222222222,1070,101,29,46
2020-04-15,21,37,1,"LTU",86.9673684210526,84.92,1091,138,30,47
2020-04-16,37,40,2,"LTU",86.395,84.92,1128,178,32,48
2020-04-17,21,32,1,"LTU",92.86,84.92,1149,210,33,49
