date,country,confirmed,recovered,deaths,country_code,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,StringencyIndex,StringencyIndexForDisplay,pct_positive,test_by_million
2020-02-27,Iraq,2.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,52.38,52.38,,
2020-02-28,Iraq,0.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,0.0,,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,52.38,52.38,,
2020-02-29,Iraq,6.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-01,Iraq,6.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-02,Iraq,7.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-03,Iraq,6.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-04,Iraq,3.0,0.0,2.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-05,Iraq,0.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-06,Iraq,5.0,0.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-07,Iraq,14.0,0.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-08,Iraq,6.0,0.0,2.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-09,Iraq,0.0,3.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-10,Iraq,11.0,0.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-11,Iraq,0.0,12.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-12,Iraq,0.0,0.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,0.0,,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,66.67,66.67,,
2020-03-13,Iraq,30.0,9.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,76.19,76.19,,
2020-03-14,Iraq,9.0,2.0,1.0,IRQ,2.0,1.0,0.0,,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,76.19,76.19,,
2020-03-15,Iraq,6.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,76.19,76.19,,
2020-03-16,Iraq,8.0,0.0,0.0,IRQ,2.0,1.0,0.0,,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,76.19,76.19,,
2020-03-17,Iraq,30.0,6.0,1.0,IRQ,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-18,Iraq,10.0,11.0,1.0,IRQ,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-19,Iraq,28.0,0.0,1.0,IRQ,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-20,Iraq,16.0,6.0,4.0,IRQ,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-21,Iraq,6.0,2.0,0.0,IRQ,2.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-22,Iraq,19.0,6.0,3.0,IRQ,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.48,90.48,,
2020-03-23,Iraq,33.0,0.0,3.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-24,Iraq,50.0,18.0,4.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-25,Iraq,30.0,28.0,2.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-26,Iraq,36.0,2.0,7.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-27,Iraq,76.0,17.0,4.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-28,Iraq,48.0,9.0,2.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-29,Iraq,41.0,12.0,0.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-30,Iraq,83.0,9.0,4.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-03-31,Iraq,64.0,18.0,4.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-04-01,Iraq,34.0,12.0,2.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,85.71,85.71,,
2020-04-02,Iraq,44.0,20.0,2.0,IRQ,2.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,50000000.0,0.0,2.0,0.0,85.71,85.71,,
2020-04-03,Iraq,48.0,24.0,0.0,IRQ,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.48,90.48,,
2020-04-04,Iraq,58.0,33.0,2.0,IRQ,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.48,90.48,,
2020-04-05,Iraq,83.0,20.0,5.0,IRQ,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.48,90.48,,
2020-04-06,Iraq,70.0,65.0,3.0,IRQ,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,90.48,90.48,,
2020-04-07,Iraq,91.0,29.0,1.0,IRQ,,,,,,,,,,,,,,,,,,,,,,,
2020-04-08,Iraq,80.0,79.0,4.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
2020-04-09,Iraq,30.0,44.0,0.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
2020-04-10,Iraq,47.0,54.0,1.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
2020-04-11,Iraq,39.0,51.0,2.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
2020-04-12,Iraq,34.0,39.0,4.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-04-13,Iraq,26.0,77.0,2.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-04-14,Iraq,22.0,49.0,0.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-04-15,Iraq,15.0,46.0,1.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-04-16,Iraq,19.0,44.0,1.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-04-17,Iraq,48.0,50.0,1.0,IRQ,,,2.0,1.0,,,,,,,,,,,,,,,,,90.48,,
2020-01-22,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-23,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-24,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-25,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-26,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-27,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-28,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-29,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-30,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-01-31,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-01,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-02,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-03,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-04,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-05,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-06,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-07,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-08,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-09,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-10,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-11,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-12,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-13,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-14,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-15,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-16,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-17,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-18,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-19,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-20,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-21,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-22,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-23,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-24,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,19036.0
2020-02-25,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-02-26,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-02-27,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-02-28,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-02-29,Ireland,1.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-01,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-02,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-03,Ireland,1.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-04,Ireland,4.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-05,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-06,Ireland,12.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-07,Ireland,0.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-08,Ireland,1.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-09,Ireland,2.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,6397171200.0,0.0,496923136.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-10,Ireland,13.0,0.0,0.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-11,Ireland,9.0,0.0,1.0,IRL,0.0,1.0,0.0,1.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.14,7.14,12.7,19036.0
2020-03-12,Ireland,0.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-13,Ireland,47.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-14,Ireland,39.0,0.0,1.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-15,Ireland,0.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-16,Ireland,40.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-17,Ireland,54.0,5.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-18,Ireland,69.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-19,Ireland,265.0,0.0,1.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,0.0,,1.0,1.0,0.0,,0.0,216209600.0,0.0,0.0,0.0,2.0,1.0,52.38,52.38,12.7,19036.0
2020-03-20,Ireland,126.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.9,61.9,12.7,19036.0
2020-03-21,Ireland,102.0,0.0,0.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.9,61.9,12.7,19036.0
2020-03-22,Ireland,121.0,0.0,1.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.9,61.9,12.7,19036.0
2020-03-23,Ireland,219.0,0.0,2.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.9,61.9,12.7,19036.0
2020-03-24,Ireland,204.0,0.0,1.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,61.9,61.9,12.7,19036.0
2020-03-25,Ireland,235.0,0.0,2.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,310714368.0,0.0,584993920.0,0.0,1.0,1.0,61.9,61.9,12.7,19036.0
2020-03-26,Ireland,255.0,0.0,10.0,IRL,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,61.9,61.9,12.7,19036.0
2020-03-27,Ireland,302.0,0.0,3.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-03-28,Ireland,294.0,0.0,14.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-03-29,Ireland,200.0,0.0,10.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,310.7,0.0,585.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-03-30,Ireland,295.0,0.0,8.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-03-31,Ireland,325.0,0.0,17.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-04-01,Ireland,212.0,0.0,14.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,17496224.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
2020-04-02,Ireland,402.0,0.0,13.0,IRL,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.71,85.71,12.7,19036.0
